,Dataset,Subject,Retest,Ix,Fullname,Sxfm,Dxfm,Clustering,Degree,Homophilic,Homotopic
17718,UM,0026140,2,2214,UM_0026140_2,ptr,ptr,(0.4273076432396922+0j),34.575279344863766,0.9998603879644911,0.1684251695961942
17719,UM,0026140,2,2214,UM_0026140_2,ptr,combat,(0.3844858786367408+0.004707545383862277j),34.69433649658217,0.9962684122636093,0.6597396544985239
17720,UM,0026123,2,2215,UM_0026123_2,raw,raw,(0.18583197750776587+0j),15.192699780980002,0.22209826823262174,0.9092143256949394
17721,UM,0026123,2,2215,UM_0026123_2,raw,zscore,(0.1389163951403768+0.06660179101199476j),3.968110335977996,0.002805744598307887,0.6983494720164043
17722,UM,0026123,2,2215,UM_0026123_2,raw,ptr,(0.4467605210707002+0j),35.73369272237198,0.16363157211989598,0.5630363011029565
17723,UM,0026123,2,2215,UM_0026123_2,raw,combat,(0.18924699675887943+0.0031225123455247282j),14.412107961861828,0.19208765749573198,0.8852162506715804
17724,UM,0026123,2,2215,UM_0026123_2,ptr,raw,(0.42601956172592786+0j),34.51071539496842,0.22209826823262174,0.9092143256949394
17725,UM,0026123,2,2215,UM_0026123_2,ptr,zscore,(0.2266055044094659+0.11057447549145624j),0.33168242663189534,0.0075588869636743295,0.7708346720959273
17726,UM,0026123,2,2215,UM_0026123_2,ptr,ptr,(0.42961195879779246+0j),34.531068847011426,0.19259090117461064,0.5390651612090837
17727,UM,0026123,2,2215,UM_0026123_2,ptr,combat,(0.39196904366012575+0.005353938610303832j),34.758435288566844,0.24163258041262753,0.8848859958759103
17728,UM,0026141,1,2216,UM_0026141_1,raw,raw,(0.189502536541188+0j),15.118573040122858,0.774429089596302,0.5782047410203307
17729,UM,0026141,1,2216,UM_0026141_1,raw,zscore,(0.1523391169649666+0.07265481267653279j),3.946473692156315,0.39767975697534047,0.28817644278314414
17730,UM,0026141,1,2216,UM_0026141_1,raw,ptr,(0.440008597467978+0j),35.50835579514824,0.9586047878160918,0.21450352463957845
17731,UM,0026141,1,2216,UM_0026141_1,raw,combat,(0.18764470623965657+0.002542228041305142j),14.181887073910664,0.7900599408380171,0.47565622649734635
17732,UM,0026141,1,2216,UM_0026141_1,ptr,raw,(0.42588685220557715+0j),34.510715394968415,0.774429089596302,0.5782047410203307
17733,UM,0026141,1,2216,UM_0026141_1,ptr,zscore,(0.23130839871242975+0.11246961272301191j),0.5737525592751306,0.3326359710590314,0.2927239506756472
17734,UM,0026141,1,2216,UM_0026141_1,ptr,ptr,(0.43043594855616113+0j),34.591045484872915,0.9525356787139325,0.18162874456506306
17735,UM,0026141,1,2216,UM_0026141_1,ptr,combat,(0.4201721838637997+0.0034377835967695503j),34.85926813086169,0.7511704858145549,0.5086395200332114
17736,UM,0026124,1,2217,UM_0026124_1,raw,raw,(0.16951194461582597+0j),13.754490121857144,0.9998027249376975,0.07023423388030088
17737,UM,0026124,1,2217,UM_0026124_1,raw,zscore,(0.15134417315290977+0.07718736868058756j),-7.0804530523749705,0.9993270577014959,0.0089768666641939
17738,UM,0026124,1,2217,UM_0026124_1,raw,ptr,(0.40278252658203356+0j),32.76271338724168,0.9999997736160141,0.0052005349668995055
17739,UM,0026124,1,2217,UM_0026124_1,raw,combat,(0.16619125467132498+0.0026564600682373613j),13.041200505082383,0.9997189345170002,0.08312535092913736
17740,UM,0026124,1,2217,UM_0026124_1,ptr,raw,(0.4242429100664157+0j),34.51071539496842,0.9998027249376975,0.07023423388030088
17741,UM,0026124,1,2217,UM_0026124_1,ptr,zscore,(0.21960168614462558+0.11058245350831479j),0.1268772921304148,0.9991271428844398,0.00836059686815314
17742,UM,0026124,1,2217,UM_0026124_1,ptr,ptr,(0.4306393411406346+0j),34.63606363854947,0.9999995525867538,0.004497867617847259
17743,UM,0026124,1,2217,UM_0026124_1,ptr,combat,(0.3856382735860379+0.004008097395975884j),34.675008952615556,0.9997180502271218,0.06757081971566194
17744,UM,0026141,2,2218,UM_0026141_2,raw,raw,(0.18602791091938523+0j),14.494237365685715,0.8732432938939639,0.5334521174299311
17745,UM,0026141,2,2218,UM_0026141_2,raw,zscore,(0.12792295948498336+0.06357759539273809j),-0.19241342958800023,0.4541302541164718,0.2370007527929286
