,Sxfm,Dxfm,Dataset1,Dataset2,Average
4781,ptr,ptr,JHNU,BNU2,0.49293037933312817
4782,ptr,ptr,JHNU,BNU3,0.4929257460060537
4783,ptr,ptr,JHNU,HNU1,0.49292323894030105
4784,ptr,ptr,JHNU,IACAS_1,0.4929412669712547
4785,ptr,ptr,JHNU,IBATRT,0.49292907929091084
4786,ptr,ptr,JHNU,IPCAS_1,0.4929294996423373
4787,ptr,ptr,JHNU,IPCAS_2,0.4929267784594881
4788,ptr,ptr,JHNU,IPCAS_3,0.49292981482459225
4789,ptr,ptr,JHNU,IPCAS_4,0.49293525973843794
4790,ptr,ptr,JHNU,IPCAS_5,0.4929464907336862
4791,ptr,ptr,JHNU,IPCAS_6,0.4929349837780179
4792,ptr,ptr,JHNU,IPCAS_7,0.4929263815750991
4793,ptr,ptr,JHNU,IPCAS_8,0.4929392414136998
4794,ptr,ptr,JHNU,JHNU,0.49292781801159685
4795,ptr,ptr,JHNU,MRN_1,0.4929157958267361
4796,ptr,ptr,JHNU,NYU_1,0.4929399263836374
4797,ptr,ptr,JHNU,NYU_2,0.4929281413343079
4798,ptr,ptr,JHNU,SWU1,0.49294623271249094
4799,ptr,ptr,JHNU,SWU2,0.49294424466536246
4800,ptr,ptr,JHNU,SWU3,0.4929392253005028
4801,ptr,ptr,JHNU,SWU4,0.49286329166911924
4802,ptr,ptr,JHNU,UPSM_1,0.49292257870733647
4803,ptr,ptr,JHNU,UWM,0.49293778376757946
4804,ptr,ptr,JHNU,Utah1,0.4929194957616539
4805,ptr,ptr,JHNU,XHCUMS,0.49292489888472496
4806,ptr,ptr,MRN_1,BMB_1,0.4929020662977614
4807,ptr,ptr,MRN_1,BNU1,0.49291201241658616
4808,ptr,ptr,MRN_1,BNU2,0.49292139389447587
4809,ptr,ptr,MRN_1,BNU3,0.492918326750863
4810,ptr,ptr,MRN_1,HNU1,0.49291898360689135
4811,ptr,ptr,MRN_1,IACAS_1,0.4929261910675498
4812,ptr,ptr,MRN_1,IBATRT,0.4929194271676116
4813,ptr,ptr,MRN_1,IPCAS_1,0.4929204582115446
4814,ptr,ptr,MRN_1,IPCAS_2,0.4929155593832038
4815,ptr,ptr,MRN_1,IPCAS_3,0.49291875943830726
4816,ptr,ptr,MRN_1,IPCAS_4,0.4929197312094459
4817,ptr,ptr,MRN_1,IPCAS_5,0.49293154190525784
4818,ptr,ptr,MRN_1,IPCAS_6,0.49292386060487614
4819,ptr,ptr,MRN_1,IPCAS_7,0.49291875410519775
4820,ptr,ptr,MRN_1,IPCAS_8,0.4929208279170478
4821,ptr,ptr,MRN_1,JHNU,0.4929157958267361
4822,ptr,ptr,MRN_1,MRN_1,0.4929075988825124
4823,ptr,ptr,MRN_1,NYU_1,0.4929269305690574
4824,ptr,ptr,MRN_1,NYU_2,0.49292507386193146
4825,ptr,ptr,MRN_1,SWU1,0.49293514626329077
4826,ptr,ptr,MRN_1,SWU2,0.4929284754423706
4827,ptr,ptr,MRN_1,SWU3,0.4929235634538698
4828,ptr,ptr,MRN_1,SWU4,0.492863344874991
4829,ptr,ptr,MRN_1,UPSM_1,0.4929174447990339
4830,ptr,ptr,MRN_1,UWM,0.4929251560097456
4831,ptr,ptr,MRN_1,Utah1,0.49291012448673854
4832,ptr,ptr,MRN_1,XHCUMS,0.49291961057379957
4833,ptr,ptr,NYU_1,BMB_1,0.4929178567659925
4834,ptr,ptr,NYU_1,BNU1,0.4929297386091266
4835,ptr,ptr,NYU_1,BNU2,0.49293864985334834
4836,ptr,ptr,NYU_1,BNU3,0.49293335198919785
4837,ptr,ptr,NYU_1,HNU1,0.49292778111708735
4838,ptr,ptr,NYU_1,IACAS_1,0.49295228924687473
4839,ptr,ptr,NYU_1,IBATRT,0.49293831192540083
4840,ptr,ptr,NYU_1,IPCAS_1,0.4929380150167521
4841,ptr,ptr,NYU_1,IPCAS_2,0.4929383184840131
4842,ptr,ptr,NYU_1,IPCAS_3,0.4929403029162952
4843,ptr,ptr,NYU_1,IPCAS_4,0.4929485032542889
4844,ptr,ptr,NYU_1,IPCAS_5,0.4929560973960557
4845,ptr,ptr,NYU_1,IPCAS_6,0.4929442391945581
4846,ptr,ptr,NYU_1,IPCAS_7,0.4929340847228801
4847,ptr,ptr,NYU_1,IPCAS_8,0.4929537293265107
4848,ptr,ptr,NYU_1,JHNU,0.4929399263836374
4849,ptr,ptr,NYU_1,MRN_1,0.4929269305690574
4850,ptr,ptr,NYU_1,NYU_1,0.4929496130812697
4851,ptr,ptr,NYU_1,NYU_2,0.4929310005981409
4852,ptr,ptr,NYU_1,SWU1,0.4929532348244088
4853,ptr,ptr,NYU_1,SWU2,0.49295500614147864
4854,ptr,ptr,NYU_1,SWU3,0.49295132051448526
4855,ptr,ptr,NYU_1,SWU4,0.49286846567580456
4856,ptr,ptr,NYU_1,UPSM_1,0.4929281958213999
4857,ptr,ptr,NYU_1,UWM,0.4929476847268176
4858,ptr,ptr,NYU_1,Utah1,0.4929310711825396
4859,ptr,ptr,NYU_1,XHCUMS,0.4929303482909862
4860,ptr,ptr,NYU_2,BMB_1,0.4929222934115741
4861,ptr,ptr,NYU_2,BNU1,0.492925975153081
4862,ptr,ptr,NYU_2,BNU2,0.49292885448686097
4863,ptr,ptr,NYU_2,BNU3,0.4929274373464543
4864,ptr,ptr,NYU_2,HNU1,0.4929259701857328
4865,ptr,ptr,NYU_2,IACAS_1,0.4929309563288065
4866,ptr,ptr,NYU_2,IBATRT,0.49292845876587377
4867,ptr,ptr,NYU_2,IPCAS_1,0.49292859313122495
4868,ptr,ptr,NYU_2,IPCAS_2,0.49292790039425155
4869,ptr,ptr,NYU_2,IPCAS_3,0.49292861208541533
4870,ptr,ptr,NYU_2,IPCAS_4,0.49292954439811765
4871,ptr,ptr,NYU_2,IPCAS_5,0.4929323317497217
4872,ptr,ptr,NYU_2,IPCAS_6,0.49292996212966156
4873,ptr,ptr,NYU_2,IPCAS_7,0.4929276481797934
4874,ptr,ptr,NYU_2,IPCAS_8,0.49293004806281654
4875,ptr,ptr,NYU_2,JHNU,0.4929281413343079
4876,ptr,ptr,NYU_2,MRN_1,0.49292507386193146
4877,ptr,ptr,NYU_2,NYU_1,0.4929310005981409
4878,ptr,ptr,NYU_2,NYU_2,0.4929281805249394
4879,ptr,ptr,NYU_2,SWU1,0.4929334787209856
4880,ptr,ptr,NYU_2,SWU2,0.4929315558670319
4881,ptr,ptr,NYU_2,SWU3,0.4929303847707989
4882,ptr,ptr,NYU_2,SWU4,0.4928938966562071
4883,ptr,ptr,NYU_2,UPSM_1,0.49292596979900233
4884,ptr,ptr,NYU_2,UWM,0.4929304931364428
4885,ptr,ptr,NYU_2,Utah1,0.4929261384589092
4886,ptr,ptr,NYU_2,XHCUMS,0.4929268896323811
4887,ptr,ptr,SWU1,BMB_1,0.4929266429418972
4888,ptr,ptr,SWU1,BNU1,0.49293674791998543
4889,ptr,ptr,SWU1,BNU2,0.49294364985418165
4890,ptr,ptr,SWU1,BNU3,0.4929387440280576
4891,ptr,ptr,SWU1,HNU1,0.49293175062685607
4892,ptr,ptr,SWU1,IACAS_1,0.49295565055079654
4893,ptr,ptr,SWU1,IBATRT,0.4929437907794062
4894,ptr,ptr,SWU1,IPCAS_1,0.49294322073781544
4895,ptr,ptr,SWU1,IPCAS_2,0.4929447333527206
4896,ptr,ptr,SWU1,IPCAS_3,0.4929459489336954
4897,ptr,ptr,SWU1,IPCAS_4,0.4929532293584155
4898,ptr,ptr,SWU1,IPCAS_5,0.492958353116696
4899,ptr,ptr,SWU1,IPCAS_6,0.49294873234855013
4900,ptr,ptr,SWU1,IPCAS_7,0.49293943555661796
4901,ptr,ptr,SWU1,IPCAS_8,0.49295732590153424
4902,ptr,ptr,SWU1,JHNU,0.49294623271249094
4903,ptr,ptr,SWU1,MRN_1,0.49293514626329077
4904,ptr,ptr,SWU1,NYU_1,0.4929532348244088
4905,ptr,ptr,SWU1,NYU_2,0.4929334787209856
4906,ptr,ptr,SWU1,SWU1,0.49295551743563104
4907,ptr,ptr,SWU1,SWU2,0.49295769587280686
4908,ptr,ptr,SWU1,SWU3,0.49295512349089454
4909,ptr,ptr,SWU1,SWU4,0.4928762775661321
4910,ptr,ptr,SWU1,UPSM_1,0.4929329092242744
4911,ptr,ptr,SWU1,UWM,0.49295174382869866
4912,ptr,ptr,SWU1,Utah1,0.492938818436178
4913,ptr,ptr,SWU1,XHCUMS,0.49293475246411533
4914,ptr,ptr,SWU2,BMB_1,0.49291802241051047
4915,ptr,ptr,SWU2,BNU1,0.4929314782394509
4916,ptr,ptr,SWU2,BNU2,0.49294135611486334
4917,ptr,ptr,SWU2,BNU3,0.49293514098835667
4918,ptr,ptr,SWU2,HNU1,0.4929284512682716
4919,ptr,ptr,SWU2,IACAS_1,0.49295918745095435
4920,ptr,ptr,SWU2,IBATRT,0.4929412884221132
4921,ptr,ptr,SWU2,IPCAS_1,0.49294070635849085
4922,ptr,ptr,SWU2,IPCAS_2,0.4929420768301162
4923,ptr,ptr,SWU2,IPCAS_3,0.49294409224434405
4924,ptr,ptr,SWU2,IPCAS_4,0.4929556564287605
4925,ptr,ptr,SWU2,IPCAS_5,0.4929630296908682
4926,ptr,ptr,SWU2,IPCAS_6,0.49294828678584984
4927,ptr,ptr,SWU2,IPCAS_7,0.49293598992515203
4928,ptr,ptr,SWU2,IPCAS_8,0.4929635061504735
4929,ptr,ptr,SWU2,JHNU,0.49294424466536246
4930,ptr,ptr,SWU2,MRN_1,0.4929284754423706
4931,ptr,ptr,SWU2,NYU_1,0.49295500614147864
4932,ptr,ptr,SWU2,NYU_2,0.4929315558670319
4933,ptr,ptr,SWU2,SWU1,0.49295769587280686
4934,ptr,ptr,SWU2,SWU2,0.4929624965028798
4935,ptr,ptr,SWU2,SWU3,0.49295863612313
4936,ptr,ptr,SWU2,SWU4,0.4928663735788172
4937,ptr,ptr,SWU2,UPSM_1,0.492929061815448
4938,ptr,ptr,SWU2,UWM,0.4929527638688599
4939,ptr,ptr,SWU2,Utah1,0.49293340954050624
4940,ptr,ptr,SWU2,XHCUMS,0.4929313627306064
4941,ptr,ptr,SWU3,BMB_1,0.4929135535507879
4942,ptr,ptr,SWU3,BNU1,0.49292730597575085
4943,ptr,ptr,SWU3,BNU2,0.4929379709863322
4944,ptr,ptr,SWU3,BNU3,0.49293195739840323
4945,ptr,ptr,SWU3,HNU1,0.49292654837852623
4946,ptr,ptr,SWU3,IACAS_1,0.49295510318966324
4947,ptr,ptr,SWU3,IBATRT,0.4929374822397766
4948,ptr,ptr,SWU3,IPCAS_1,0.49293720411392733
4949,ptr,ptr,SWU3,IPCAS_2,0.49293725757259793
4950,ptr,ptr,SWU3,IPCAS_3,0.49293979166334984
4951,ptr,ptr,SWU3,IPCAS_4,0.49295053132913325
4952,ptr,ptr,SWU3,IPCAS_5,0.49295962100809065
4953,ptr,ptr,SWU3,IPCAS_6,0.4929446124056202
4954,ptr,ptr,SWU3,IPCAS_7,0.4929327743843087
4955,ptr,ptr,SWU3,IPCAS_8,0.49295825669499777
4956,ptr,ptr,SWU3,JHNU,0.4929392253005028
4957,ptr,ptr,SWU3,MRN_1,0.4929235634538698
4958,ptr,ptr,SWU3,NYU_1,0.49295132051448526
4959,ptr,ptr,SWU3,NYU_2,0.4929303847707989
4960,ptr,ptr,SWU3,SWU1,0.49295512349089454
4961,ptr,ptr,SWU3,SWU2,0.49295863612313
4962,ptr,ptr,SWU3,SWU3,0.4929541043729888
4963,ptr,ptr,SWU3,SWU4,0.49286393682487756
4964,ptr,ptr,SWU3,UPSM_1,0.49292669400575806
4965,ptr,ptr,SWU3,UWM,0.4929489299924373
4966,ptr,ptr,SWU3,Utah1,0.4929283791854333
4967,ptr,ptr,SWU3,XHCUMS,0.4929290863572977
4968,ptr,ptr,SWU4,BMB_1,0.49286382909143756
4969,ptr,ptr,SWU4,BNU1,0.49286644000185564
4970,ptr,ptr,SWU4,BNU2,0.4928709811253394
4971,ptr,ptr,SWU4,BNU3,0.4928720285985552
4972,ptr,ptr,SWU4,HNU1,0.4928822997138002
4973,ptr,ptr,SWU4,IACAS_1,0.4928658258278114
4974,ptr,ptr,SWU4,IBATRT,0.49286856223425074
4975,ptr,ptr,SWU4,IPCAS_1,0.492870260352224
4976,ptr,ptr,SWU4,IPCAS_2,0.49286406414506617
4977,ptr,ptr,SWU4,IPCAS_3,0.49286613165796916
4978,ptr,ptr,SWU4,IPCAS_4,0.4928621242456888
4979,ptr,ptr,SWU4,IPCAS_5,0.4928688380679821
4980,ptr,ptr,SWU4,IPCAS_6,0.49286910374486725
4981,ptr,ptr,SWU4,IPCAS_7,0.49287187409887045
4982,ptr,ptr,SWU4,IPCAS_8,0.4928606232042221
4983,ptr,ptr,SWU4,JHNU,0.49286329166911924
4984,ptr,ptr,SWU4,MRN_1,0.492863344874991
4985,ptr,ptr,SWU4,NYU_1,0.49286846567580456
4986,ptr,ptr,SWU4,NYU_2,0.4928938966562071
4987,ptr,ptr,SWU4,SWU1,0.4928762775661321
4988,ptr,ptr,SWU4,SWU2,0.4928663735788172
4989,ptr,ptr,SWU4,SWU3,0.49286393682487756
4990,ptr,ptr,SWU4,SWU4,0.4928542459201739
4991,ptr,ptr,SWU4,UPSM_1,0.4928776534928053
4992,ptr,ptr,SWU4,UWM,0.492867890619805
4993,ptr,ptr,SWU4,Utah1,0.49286320612373336
4994,ptr,ptr,SWU4,XHCUMS,0.49287888584926276
4995,ptr,ptr,UPSM_1,BMB_1,0.4929132566648718
4996,ptr,ptr,UPSM_1,BNU1,0.49291946562972716
4997,ptr,ptr,UPSM_1,BNU2,0.4929247620259562
4998,ptr,ptr,UPSM_1,BNU3,0.4929226252646281
4999,ptr,ptr,UPSM_1,HNU1,0.49292184090989455
5000,ptr,ptr,UPSM_1,IACAS_1,0.49292791356291293
5001,ptr,ptr,UPSM_1,IBATRT,0.49292382530388384
5002,ptr,ptr,UPSM_1,IPCAS_1,0.4929242517485541
5003,ptr,ptr,UPSM_1,IPCAS_2,0.4929222728407732
5004,ptr,ptr,UPSM_1,IPCAS_3,0.492923779576395
5005,ptr,ptr,UPSM_1,IPCAS_4,0.4929249468058506
5006,ptr,ptr,UPSM_1,IPCAS_5,0.49293063343304183
5007,ptr,ptr,UPSM_1,IPCAS_6,0.4929264288451205
5008,ptr,ptr,UPSM_1,IPCAS_7,0.49292293507771806
5009,ptr,ptr,UPSM_1,IPCAS_8,0.49292572041138305
5010,ptr,ptr,UPSM_1,JHNU,0.49292257870733647
5011,ptr,ptr,UPSM_1,MRN_1,0.4929174447990339
5012,ptr,ptr,UPSM_1,NYU_1,0.4929281958213999
5013,ptr,ptr,UPSM_1,NYU_2,0.49292596979900233
5014,ptr,ptr,UPSM_1,SWU1,0.4929329092242744
5015,ptr,ptr,UPSM_1,SWU2,0.492929061815448
5016,ptr,ptr,UPSM_1,SWU3,0.49292669400575806
5017,ptr,ptr,UPSM_1,SWU4,0.4928776534928053
5018,ptr,ptr,UPSM_1,UPSM_1,0.49292121193231175
5019,ptr,ptr,UPSM_1,UWM,0.49292724745035765
5020,ptr,ptr,UPSM_1,Utah1,0.49291915499375394
5021,ptr,ptr,UPSM_1,XHCUMS,0.49292268906470926
5022,ptr,ptr,UWM,BMB_1,0.49291637341641403
5023,ptr,ptr,UWM,BNU1,0.4929281405253266
5024,ptr,ptr,UWM,BNU2,0.49293715113227116
5025,ptr,ptr,UWM,BNU3,0.49293203119847734
5026,ptr,ptr,UWM,HNU1,0.4929270097753066
5027,ptr,ptr,UWM,IACAS_1,0.49295006422250703
5028,ptr,ptr,UWM,IBATRT,0.49293665905015627
5029,ptr,ptr,UWM,IPCAS_1,0.49293648457671085
5030,ptr,ptr,UWM,IPCAS_2,0.4929362957345881
5031,ptr,ptr,UWM,IPCAS_3,0.49293841237271474
5032,ptr,ptr,UWM,IPCAS_4,0.4929459880093512
5033,ptr,ptr,UWM,IPCAS_5,0.4929540459551497
5034,ptr,ptr,UWM,IPCAS_6,0.4929424861450562
5035,ptr,ptr,UWM,IPCAS_7,0.49293273935930876
5036,ptr,ptr,UWM,IPCAS_8,0.49295086543376015
5037,ptr,ptr,UWM,JHNU,0.49293778376757946
5038,ptr,ptr,UWM,MRN_1,0.4929251560097456
5039,ptr,ptr,UWM,NYU_1,0.4929476847268176
5040,ptr,ptr,UWM,NYU_2,0.4929304931364428
5041,ptr,ptr,UWM,SWU1,0.49295174382869866
5042,ptr,ptr,UWM,SWU2,0.4929527638688599
5043,ptr,ptr,UWM,SWU3,0.4929489299924373
5044,ptr,ptr,UWM,SWU4,0.492867890619805
5045,ptr,ptr,UWM,UPSM_1,0.49292724745035765
5046,ptr,ptr,UWM,UWM,0.49294575637236554
5047,ptr,ptr,UWM,Utah1,0.4929291682011723
5048,ptr,ptr,UWM,XHCUMS,0.49292940915732464
5049,ptr,ptr,Utah1,BMB_1,0.4929038727255032
5050,ptr,ptr,Utah1,BNU1,0.4929145548951228
5051,ptr,ptr,Utah1,BNU2,0.49292430912436785
5052,ptr,ptr,Utah1,BNU3,0.49292074634927535
5053,ptr,ptr,Utah1,HNU1,0.4929204211577275
5054,ptr,ptr,Utah1,IACAS_1,0.49293089742158547
5055,ptr,ptr,Utah1,IBATRT,0.4929225166355972
5056,ptr,ptr,Utah1,IPCAS_1,0.49292338060587265
5057,ptr,ptr,Utah1,IPCAS_2,0.4929190372466858
5058,ptr,ptr,Utah1,IPCAS_3,0.49292224002418505
5059,ptr,ptr,Utah1,IPCAS_4,0.49292443360511756
5060,ptr,ptr,Utah1,IPCAS_5,0.4929362978349613
5061,ptr,ptr,Utah1,IPCAS_6,0.49292742709375836
5062,ptr,ptr,Utah1,IPCAS_7,0.4929212399676256
5063,ptr,ptr,Utah1,IPCAS_8,0.4929262865974092
5064,ptr,ptr,Utah1,JHNU,0.4929194957616539
5065,ptr,ptr,Utah1,MRN_1,0.49291012448673854
5066,ptr,ptr,Utah1,NYU_1,0.4929310711825396
5067,ptr,ptr,Utah1,NYU_2,0.4929261384589092
5068,ptr,ptr,Utah1,SWU1,0.492938818436178
5069,ptr,ptr,Utah1,SWU2,0.49293340954050624
5070,ptr,ptr,Utah1,SWU3,0.4929283791854333
5071,ptr,ptr,Utah1,SWU4,0.49286320612373336
5072,ptr,ptr,Utah1,UPSM_1,0.49291915499375394
5073,ptr,ptr,Utah1,UWM,0.4929291682011723
5074,ptr,ptr,Utah1,Utah1,0.4929130108915687
5075,ptr,ptr,Utah1,XHCUMS,0.4929213810683207
5076,ptr,ptr,XHCUMS,BMB_1,0.49291526170198857
5077,ptr,ptr,XHCUMS,BNU1,0.4929214985241452
5078,ptr,ptr,XHCUMS,BNU2,0.49292668015136626
5079,ptr,ptr,XHCUMS,BNU3,0.4929244281089328
5080,ptr,ptr,XHCUMS,HNU1,0.4929231205072068
5081,ptr,ptr,XHCUMS,IACAS_1,0.492930218449747
5082,ptr,ptr,XHCUMS,IBATRT,0.4929258555506861
5083,ptr,ptr,XHCUMS,IPCAS_1,0.49292619639654034
5084,ptr,ptr,XHCUMS,IPCAS_2,0.4929245344008213
5085,ptr,ptr,XHCUMS,IPCAS_3,0.4929259538830433
5086,ptr,ptr,XHCUMS,IPCAS_4,0.4929274109365444
5087,ptr,ptr,XHCUMS,IPCAS_5,0.492932826235041
5088,ptr,ptr,XHCUMS,IPCAS_6,0.49292849776636394
5089,ptr,ptr,XHCUMS,IPCAS_7,0.4929247547636796
5090,ptr,ptr,XHCUMS,IPCAS_8,0.4929283087776484
5091,ptr,ptr,XHCUMS,JHNU,0.49292489888472496
5092,ptr,ptr,XHCUMS,MRN_1,0.49291961057379957
5093,ptr,ptr,XHCUMS,NYU_1,0.4929303482909862
5094,ptr,ptr,XHCUMS,NYU_2,0.4929268896323811
5095,ptr,ptr,XHCUMS,SWU1,0.49293475246411533
5096,ptr,ptr,XHCUMS,SWU2,0.4929313627306064
5097,ptr,ptr,XHCUMS,SWU3,0.4929290863572977
5098,ptr,ptr,XHCUMS,SWU4,0.49287888584926276
5099,ptr,ptr,XHCUMS,UPSM_1,0.49292268906470926
5100,ptr,ptr,XHCUMS,UWM,0.49292940915732464
5101,ptr,ptr,XHCUMS,Utah1,0.4929213810683207
5102,ptr,ptr,XHCUMS,XHCUMS,0.4929241471782342
5103,ptr,combat,BMB_1,BMB_1,0.49284869287292227
5104,ptr,combat,BMB_1,BNU1,0.4928781473305287
5105,ptr,combat,BMB_1,BNU2,0.4928345937644141
5106,ptr,combat,BMB_1,BNU3,0.49282432682267807
5107,ptr,combat,BMB_1,HNU1,0.4928755828938653
5108,ptr,combat,BMB_1,IACAS_1,0.49285779328205853
5109,ptr,combat,BMB_1,IBATRT,0.49286554612681904
5110,ptr,combat,BMB_1,IPCAS_1,0.4928399569624424
5111,ptr,combat,BMB_1,IPCAS_2,0.4928395201448377
5112,ptr,combat,BMB_1,IPCAS_3,0.4928240979148276
5113,ptr,combat,BMB_1,IPCAS_4,0.49288592125965486
5114,ptr,combat,BMB_1,IPCAS_5,0.4928094587684747
5115,ptr,combat,BMB_1,IPCAS_6,0.49280278798739824
5116,ptr,combat,BMB_1,IPCAS_7,0.49282987900682634
5117,ptr,combat,BMB_1,IPCAS_8,0.49286636286598456
5118,ptr,combat,BMB_1,JHNU,0.49283126805378175
5119,ptr,combat,BMB_1,MRN_1,0.4928635627117442
5120,ptr,combat,BMB_1,NYU_1,0.49288544479100693
5121,ptr,combat,BMB_1,NYU_2,0.49291548895761605
5122,ptr,combat,BMB_1,SWU1,0.4928025566335995
5123,ptr,combat,BMB_1,SWU2,0.49282976077781054
5124,ptr,combat,BMB_1,SWU3,0.4928009915862592
5125,ptr,combat,BMB_1,SWU4,0.492897937806839
5126,ptr,combat,BMB_1,UPSM_1,0.4928975681499208
5127,ptr,combat,BMB_1,UWM,0.4928526852036174
5128,ptr,combat,BMB_1,Utah1,0.49284849191940805
5129,ptr,combat,BMB_1,XHCUMS,0.49291234078697355
5130,ptr,combat,BNU1,BMB_1,0.4928781473305287
5131,ptr,combat,BNU1,BNU1,0.4929114919995169
5132,ptr,combat,BNU1,BNU2,0.4928634300139673
5133,ptr,combat,BNU1,BNU3,0.49284958915354055
5134,ptr,combat,BNU1,HNU1,0.4928929059670482
5135,ptr,combat,BNU1,IACAS_1,0.4928999306307969
5136,ptr,combat,BNU1,IBATRT,0.4928990056072736
5137,ptr,combat,BNU1,IPCAS_1,0.4928696588018621
5138,ptr,combat,BNU1,IPCAS_2,0.4928770390484345
5139,ptr,combat,BNU1,IPCAS_3,0.4928584043170326
5140,ptr,combat,BNU1,IPCAS_4,0.4929350849913896
5141,ptr,combat,BNU1,IPCAS_5,0.49284496708217707
5142,ptr,combat,BNU1,IPCAS_6,0.4928334718599576
5143,ptr,combat,BNU1,IPCAS_7,0.49285586808525533
5144,ptr,combat,BNU1,IPCAS_8,0.49291866655781713
5145,ptr,combat,BNU1,JHNU,0.4928698991378243
5146,ptr,combat,BNU1,MRN_1,0.4928989487177366
5147,ptr,combat,BNU1,NYU_1,0.49292506486985893
5148,ptr,combat,BNU1,NYU_2,0.49292812099190036
5149,ptr,combat,BNU1,SWU1,0.4928292713005702
5150,ptr,combat,BNU1,SWU2,0.49286970864085705
5151,ptr,combat,BNU1,SWU3,0.49284039217445513
5152,ptr,combat,BNU1,SWU4,0.49291169461675244
5153,ptr,combat,BNU1,UPSM_1,0.4929194162490189
5154,ptr,combat,BNU1,UWM,0.492889771391732
5155,ptr,combat,BNU1,Utah1,0.4928848519962928
5156,ptr,combat,BNU1,XHCUMS,0.49293460561946845
5157,ptr,combat,BNU2,BMB_1,0.4928345937644141
5158,ptr,combat,BNU2,BNU1,0.4928634300139673
5159,ptr,combat,BNU2,BNU2,0.4928202556879652
5160,ptr,combat,BNU2,BNU3,0.4928113332351766
5161,ptr,combat,BNU2,HNU1,0.49286768383218377
5162,ptr,combat,BNU2,IACAS_1,0.4928385020276848
5163,ptr,combat,BNU2,IBATRT,0.49285030813912595
5164,ptr,combat,BNU2,IPCAS_1,0.4928254179122445
5165,ptr,combat,BNU2,IPCAS_2,0.49282138071859516
5166,ptr,combat,BNU2,IPCAS_3,0.4928067265998222
5167,ptr,combat,BNU2,IPCAS_4,0.4928651546074303
5168,ptr,combat,BNU2,IPCAS_5,0.492790795420465
5169,ptr,combat,BNU2,IPCAS_6,0.4927862139604945
5170,ptr,combat,BNU2,IPCAS_7,0.4928167270085424
5171,ptr,combat,BNU2,IPCAS_8,0.49284330558932615
5172,ptr,combat,BNU2,JHNU,0.4928122206523032
5173,ptr,combat,BNU2,MRN_1,0.49284741781782543
5174,ptr,combat,BNU2,NYU_1,0.49286843917448503
5175,ptr,combat,BNU2,NYU_2,0.4929102328472489
5176,ptr,combat,BNU2,SWU1,0.4927880086998289
5177,ptr,combat,BNU2,SWU2,0.4928100314056294
5178,ptr,combat,BNU2,SWU3,0.49277994896188
5179,ptr,combat,BNU2,SWU4,0.49289197242596544
5180,ptr,combat,BNU2,UPSM_1,0.49288820654856735
5181,ptr,combat,BNU2,UWM,0.49283534010950586
5182,ptr,combat,BNU2,Utah1,0.49283128171565466
5183,ptr,combat,BNU2,XHCUMS,0.49290314337387736
5184,ptr,combat,BNU3,BMB_1,0.49282432682267807
5185,ptr,combat,BNU3,BNU1,0.49284958915354055
5186,ptr,combat,BNU3,BNU2,0.4928113332351766
5187,ptr,combat,BNU3,BNU3,0.49280402178080784
5188,ptr,combat,BNU3,HNU1,0.4928596414574529
5189,ptr,combat,BNU3,IACAS_1,0.49282437093490394
5190,ptr,combat,BNU3,IBATRT,0.4928375251622374
5191,ptr,combat,BNU3,IPCAS_1,0.49281583690270236
5192,ptr,combat,BNU3,IPCAS_2,0.4928102159382791
5193,ptr,combat,BNU3,IPCAS_3,0.4927977809856831
5194,ptr,combat,BNU3,IPCAS_4,0.49284610539799173
5195,ptr,combat,BNU3,IPCAS_5,0.4927833110601046
5196,ptr,combat,BNU3,IPCAS_6,0.49278000627794555
5197,ptr,combat,BNU3,IPCAS_7,0.4928088187797905
5198,ptr,combat,BNU3,IPCAS_8,0.4928260292359964
5199,ptr,combat,BNU3,JHNU,0.492801785496894
5200,ptr,combat,BNU3,MRN_1,0.4928342975677949
5201,ptr,combat,BNU3,NYU_1,0.49285204441064867
5202,ptr,combat,BNU3,NYU_2,0.4929029134594987
5203,ptr,combat,BNU3,SWU1,0.4927823080878936
5204,ptr,combat,BNU3,SWU2,0.4927995675102256
5205,ptr,combat,BNU3,SWU3,0.49277316102634083
5206,ptr,combat,BNU3,SWU4,0.4928846257164922
5207,ptr,combat,BNU3,UPSM_1,0.4928772322036309
5208,ptr,combat,BNU3,UWM,0.4928228749150278
5209,ptr,combat,BNU3,Utah1,0.49281940678646663
5210,ptr,combat,BNU3,XHCUMS,0.49289122623206216
5211,ptr,combat,HNU1,BMB_1,0.4928755828938653
5212,ptr,combat,HNU1,BNU1,0.4928929059670482
5213,ptr,combat,HNU1,BNU2,0.49286768383218377
5214,ptr,combat,HNU1,BNU3,0.4928596414574529
5215,ptr,combat,HNU1,HNU1,0.49288633890224287
5216,ptr,combat,HNU1,IACAS_1,0.4928849925360066
5217,ptr,combat,HNU1,IBATRT,0.49288619668455586
5218,ptr,combat,HNU1,IPCAS_1,0.49287103491578144
5219,ptr,combat,HNU1,IPCAS_2,0.4928746965031295
5220,ptr,combat,HNU1,IPCAS_3,0.4928656876006827
5221,ptr,combat,HNU1,IPCAS_4,0.4928994291984321
5222,ptr,combat,HNU1,IPCAS_5,0.49285961163076064
5223,ptr,combat,HNU1,IPCAS_6,0.49285293334173286
5224,ptr,combat,HNU1,IPCAS_7,0.4928632433356747
5225,ptr,combat,HNU1,IPCAS_8,0.4928912500133619
