,Sxfm,Dxfm,Column,Row,Value
24001,ptr,raw,62,63,0.419401594367947
24002,ptr,raw,63,63,0.0
24003,ptr,raw,64,63,0.4893881354177451
24004,ptr,raw,65,63,0.6757428305207579
24005,ptr,raw,66,63,0.5022259033026193
24006,ptr,raw,67,63,0.4575007764778963
24007,ptr,raw,68,63,0.09058908789729786
24008,ptr,raw,69,63,0.06160057977016254
24009,ptr,raw,70,63,0.1535355626876488
24010,ptr,raw,1,64,0.5974738585774925
24011,ptr,raw,2,64,0.4603996272906098
24012,ptr,raw,3,64,0.0955585464333782
24013,ptr,raw,4,64,0.21772440211201988
24014,ptr,raw,5,64,0.0458639610725748
24015,ptr,raw,6,64,0.2732166890982503
24016,ptr,raw,7,64,0.41484625737654
24017,ptr,raw,8,64,0.7270939020602547
24018,ptr,raw,9,64,0.3908272077854851
24019,ptr,raw,10,64,0.6865099906822653
24020,ptr,raw,11,64,0.624391758981261
24021,ptr,raw,12,64,0.47075266590744386
24022,ptr,raw,13,64,0.7374469406770887
24023,ptr,raw,14,64,0.5171342789108604
24024,ptr,raw,15,64,0.9382958898436691
24025,ptr,raw,16,64,0.8182006418883943
24026,ptr,raw,17,64,0.3287089760844808
24027,ptr,raw,18,64,0.31752769437830003
24028,ptr,raw,19,64,0.03840977326845429
24029,ptr,raw,20,64,0.33119370535252096
24030,ptr,raw,21,64,0.2032301480484522
24031,ptr,raw,22,64,0.3258101252717673
24032,ptr,raw,23,64,0.3146288435655865
24033,ptr,raw,24,64,0.3067605342167926
24034,ptr,raw,25,64,0.5096800911067398
24035,ptr,raw,26,64,0.39414018014287194
24036,ptr,raw,27,64,0.9445077130137696
24037,ptr,raw,28,64,0.22352210373744694
24038,ptr,raw,29,64,0.962314939434724
24039,ptr,raw,30,64,0.4156745004658867
24040,ptr,raw,31,64,0.3966249094109121
24041,ptr,raw,32,64,0.055388756600062115
24042,ptr,raw,33,64,0.18583704317217103
24043,ptr,raw,34,64,0.5204472512682473
24044,ptr,raw,35,64,0.15974738585774922
24045,ptr,raw,36,64,0.48773164923905166
24046,ptr,raw,37,64,0.287710943161818
24047,ptr,raw,38,64,0.06781240294026296
24048,ptr,raw,39,64,0.746971736204576
24049,ptr,raw,40,64,0.1440107671601615
24050,ptr,raw,41,64,0.4570866549332229
24051,ptr,raw,42,64,0.23635987162232114
24052,ptr,raw,43,64,0.5726265658970908
24053,ptr,raw,44,64,0.7465576146599027
24054,ptr,raw,45,64,0.5560617041101563
24055,ptr,raw,46,64,0.745729371570556
24056,ptr,raw,47,64,0.6558649963764365
24057,ptr,raw,48,64,0.8927425199295993
24058,ptr,raw,49,64,0.44797598095040897
24059,ptr,raw,50,64,0.9821927735790454
24060,ptr,raw,51,64,0.8939848845636194
24061,ptr,raw,52,64,0.45998550574593644
24062,ptr,raw,53,64,0.3154570866549332
24063,ptr,raw,54,64,0.31090174966352624
24064,ptr,raw,55,64,0.7237809297028678
24065,ptr,raw,56,64,0.6997618801118128
24066,ptr,raw,57,64,0.3539703903095559
24067,ptr,raw,58,64,0.3481726886841288
24068,ptr,raw,59,64,0.20819960658453257
24069,ptr,raw,60,64,0.3320219484418677
24070,ptr,raw,61,64,0.30800289885081267
24071,ptr,raw,62,64,0.9465783207371364
24072,ptr,raw,63,64,0.4893881354177451
24073,ptr,raw,64,64,0.0
24074,ptr,raw,65,64,0.32084066673568695
24075,ptr,raw,66,64,0.6020291955688994
24076,ptr,raw,67,64,0.20364426959312557
24077,ptr,raw,68,64,0.17134278910860337
24078,ptr,raw,69,64,0.22310798219277359
24079,ptr,raw,70,64,0.09183145253131794
24080,ptr,raw,1,65,0.6123822341857336
24081,ptr,raw,2,65,0.38627187079407804
24082,ptr,raw,3,65,0.2972357386893053
24083,ptr,raw,4,65,0.9134485971632674
24084,ptr,raw,5,65,0.07485246919971011
24085,ptr,raw,6,65,0.5817372398799047
24086,ptr,raw,7,65,0.8264830727818614
24087,ptr,raw,8,65,0.9573454808986437
24088,ptr,raw,9,65,0.9619008178900507
24089,ptr,raw,10,65,0.9353970390309556
24090,ptr,raw,11,65,0.718397349622114
24091,ptr,raw,12,65,0.7486282223832695
24092,ptr,raw,13,65,0.7059737032819132
24093,ptr,raw,14,65,0.8815612382234186
24094,ptr,raw,15,65,0.47572212444352413
24095,ptr,raw,16,65,0.7039030955585465
24096,ptr,raw,17,65,0.7490423439279429
24097,ptr,raw,18,65,0.9088932601718605
24098,ptr,raw,19,65,0.3750905890878973
24099,ptr,raw,20,65,0.7854850398591986
24100,ptr,raw,21,65,0.5722124443524175
24101,ptr,raw,22,65,0.7718190288849778
24102,ptr,raw,23,65,0.935811160575629
24103,ptr,raw,24,65,0.887773061393519
24104,ptr,raw,25,65,0.893570763018946
24105,ptr,raw,26,65,0.95071953618387
24106,ptr,raw,27,65,0.2951651309659385
24107,ptr,raw,28,65,0.7175691065327673
24108,ptr,raw,29,65,0.5519204886634227
24109,ptr,raw,30,65,0.9888187182938193
24110,ptr,raw,31,65,0.8074334817268868
24111,ptr,raw,32,65,0.922145149601408
24112,ptr,raw,33,65,0.19453359561031164
24113,ptr,raw,34,65,0.5622735272802568
24114,ptr,raw,35,65,0.43720882078890155
24115,ptr,raw,36,65,0.7970804431100528
24116,ptr,raw,37,65,0.7341339683197018
24117,ptr,raw,38,65,0.20488663422714565
24118,ptr,raw,39,65,0.8289678020499016
24119,ptr,raw,40,65,0.03592504400041412
24120,ptr,raw,41,65,0.8256548296925147
24121,ptr,raw,42,65,0.3361631638886013
24122,ptr,raw,43,65,0.9676985195154778
24123,ptr,raw,44,65,0.6335024329640749
24124,ptr,raw,45,65,0.8534009731856299
24125,ptr,raw,46,65,0.38088829071332436
24126,ptr,raw,47,65,0.9275287296821617
24127,ptr,raw,48,65,0.7523553162853297
24128,ptr,raw,49,65,0.8977119784656796
24129,ptr,raw,50,65,0.38792835697277156
24130,ptr,raw,51,65,0.4517030748524692
24131,ptr,raw,52,65,0.8082617248162335
24132,ptr,raw,53,65,0.8807329951340719
24133,ptr,raw,54,65,0.7680919349829175
24134,ptr,raw,55,65,0.7088725540946268
24135,ptr,raw,56,65,0.49228698623045863
24136,ptr,raw,57,65,0.6442695931255823
24137,ptr,raw,58,65,0.8368361113986955
24138,ptr,raw,59,65,0.8281395589605549
24139,ptr,raw,60,65,0.9026814370017601
24140,ptr,raw,61,65,0.8575421886323636
24141,ptr,raw,62,65,0.13655657935604099
24142,ptr,raw,63,65,0.6757428305207579
24143,ptr,raw,64,65,0.32084066673568695
24144,ptr,raw,65,65,0.0
24145,ptr,raw,66,65,0.7142561341753805
24146,ptr,raw,67,65,0.9548607516306036
24147,ptr,raw,68,65,0.2570659488559892
24148,ptr,raw,69,65,0.19204886634227145
24149,ptr,raw,70,65,0.5838078476032715
24150,ptr,raw,1,66,0.9035096800911068
24151,ptr,raw,2,66,0.6194223004451807
24152,ptr,raw,3,66,0.41526037892121337
24153,ptr,raw,4,66,0.36266694274769645
24154,ptr,raw,5,66,0.05373227042136867
24155,ptr,raw,6,66,0.60948338337302
24156,ptr,raw,7,66,0.872864685785278
24157,ptr,raw,8,66,0.8467750284708562
24158,ptr,raw,9,66,0.6326741898747282
24159,ptr,raw,10,66,0.9192462987886945
24160,ptr,raw,11,66,0.6699451288953308
24161,ptr,raw,12,66,0.5639300134589502
24162,ptr,raw,13,66,0.9440935914690962
24163,ptr,raw,14,66,0.5676571073610105
24164,ptr,raw,15,66,0.9503054146391966
24165,ptr,raw,16,66,0.8476032715602029
24166,ptr,raw,17,66,0.7689201780722642
24167,ptr,raw,18,66,0.6488249301169893
24168,ptr,raw,19,66,0.47944921834558446
24169,ptr,raw,20,66,0.8426338130241225
24170,ptr,raw,21,66,0.7941815922973393
24171,ptr,raw,22,66,0.5949891293094524
24172,ptr,raw,23,66,0.8770059012320116
24173,ptr,raw,24,66,0.585464333781965
24174,ptr,raw,25,66,0.883217724402112
24175,ptr,raw,26,66,0.652966145563723
24176,ptr,raw,27,66,0.6359871622321152
24177,ptr,raw,28,66,0.6898229630396521
24178,ptr,raw,29,66,0.8268971943265347
24179,ptr,raw,30,66,0.8604410394450771
24180,ptr,raw,31,66,0.9884045967491458
24181,ptr,raw,32,66,0.8554715809089969
24182,ptr,raw,33,66,0.0566311212340822
24183,ptr,raw,34,66,0.8707940780619111
24184,ptr,raw,35,66,0.9138627187079408
24185,ptr,raw,36,66,0.8674811057045243
24186,ptr,raw,37,66,0.9726679780515581
24187,ptr,raw,38,66,0.31007350657417954
24188,ptr,raw,39,66,0.5158919142768402
24189,ptr,raw,40,66,0.09307381716533802
24190,ptr,raw,41,66,0.7121855264520136
24191,ptr,raw,42,66,0.17465576146599027
24192,ptr,raw,43,66,0.8231701004244746
24193,ptr,raw,44,66,0.4338958484315147
24194,ptr,raw,45,66,0.5283155606170411
24195,ptr,raw,46,66,0.48359043379231803
24196,ptr,raw,47,66,0.8442902992028161
24197,ptr,raw,48,66,0.9681126410601512
24198,ptr,raw,49,66,0.6773993166994513
24199,ptr,raw,50,66,0.9117921109845739
24200,ptr,raw,51,66,0.8132311833523139
24201,ptr,raw,52,66,0.8107464540842738
24202,ptr,raw,53,66,0.693135935397039
24203,ptr,raw,54,66,0.8310384097732684
24204,ptr,raw,55,66,0.8915001552955792
24205,ptr,raw,56,66,0.8513303654622632
24206,ptr,raw,57,66,0.6310177036960348
24207,ptr,raw,58,66,0.7755461227870379
24208,ptr,raw,59,66,0.6968630292990994
24209,ptr,raw,60,66,0.7179832280774406
24210,ptr,raw,61,66,0.35189978258618904
24211,ptr,raw,62,66,0.34941505331814887
24212,ptr,raw,63,66,0.5022259033026193
24213,ptr,raw,64,66,0.6020291955688994
24214,ptr,raw,65,66,0.7142561341753805
24215,ptr,raw,66,66,0.0
24216,ptr,raw,67,66,0.9068226524484937
24217,ptr,raw,68,66,0.36556579356041
24218,ptr,raw,69,66,0.4955999585878455
24219,ptr,raw,70,66,0.9163474479759809
24220,ptr,raw,1,67,0.576353659799151
24221,ptr,raw,2,67,0.46785381509473034
24222,ptr,raw,3,67,0.3249818821824205
24223,ptr,raw,4,67,0.7163267418987472
24224,ptr,raw,5,67,0.02805673465162025
24225,ptr,raw,6,67,0.4189874728232736
24226,ptr,raw,7,67,0.6206646650792007
24227,ptr,raw,8,67,0.8745211719639714
24228,ptr,raw,9,67,0.8612692825344239
24229,ptr,raw,10,67,0.9076508955378404
24230,ptr,raw,11,67,0.32829485453980745
24231,ptr,raw,12,67,0.5755254167098043
24232,ptr,raw,13,67,0.7966663215653794
24233,ptr,raw,14,67,0.6670462780826172
24234,ptr,raw,15,67,0.5262449528936743
24235,ptr,raw,16,67,0.6666321565379438
24236,ptr,raw,17,67,0.5328708976084481
24237,ptr,raw,18,67,0.942851226835076
24238,ptr,raw,19,67,0.9349829174862823
24239,ptr,raw,20,67,0.7875556475825656
24240,ptr,raw,21,67,0.9213169065120612
24241,ptr,raw,22,67,0.5436380577699556
24242,ptr,raw,23,67,0.974738585774925
24243,ptr,raw,24,67,0.7279221451496014
24244,ptr,raw,25,67,0.970183248783518
24245,ptr,raw,26,67,0.6902370845843254
24246,ptr,raw,27,67,0.24588466714980847
24247,ptr,raw,28,67,0.736618697587742
24248,ptr,raw,29,67,0.65752148255513
24249,ptr,raw,30,67,0.9511336577285433
24250,ptr,raw,31,67,0.9743244642302515
24251,ptr,raw,32,67,0.9830210166683921
24252,ptr,raw,33,67,0.05828760741277565
24253,ptr,raw,34,67,0.619836421989854
24254,ptr,raw,35,67,0.7005901232011595
24255,ptr,raw,36,67,0.862511647168444
24256,ptr,raw,37,67,0.9569313593539703
24257,ptr,raw,38,67,0.26286365048141624
24258,ptr,raw,39,67,0.45211719639714254
24259,ptr,raw,40,67,0.009421265141318977
24260,ptr,raw,41,67,0.600372709390206
24261,ptr,raw,42,67,0.2197950098353867
24262,ptr,raw,43,67,0.830624288228595
24263,ptr,raw,44,67,0.3332643130758878
24264,ptr,raw,45,67,0.49435759395382545
24265,ptr,raw,46,67,0.16223211512578942
24266,ptr,raw,47,67,0.877420022776685
24267,ptr,raw,48,67,0.7743037581530179
24268,ptr,raw,49,67,0.7337198467750284
24269,ptr,raw,50,67,0.4032508541256859
24270,ptr,raw,51,67,0.29350864478724503
24271,ptr,raw,52,67,0.47158090899679056
24272,ptr,raw,53,67,0.931255823584222
24273,ptr,raw,54,67,0.9523760223625635
24274,ptr,raw,55,67,0.4790350968009111
24275,ptr,raw,56,67,0.765193084170204
24276,ptr,raw,57,67,0.5138213065534734
24277,ptr,raw,58,67,0.9449218345584429
24278,ptr,raw,59,67,0.8857024536701522
24279,ptr,raw,60,67,0.9768091934982918
24280,ptr,raw,61,67,0.36059633502432964
24281,ptr,raw,62,67,0.12744590537322706
24282,ptr,raw,63,67,0.4575007764778963
24283,ptr,raw,64,67,0.20364426959312557
24284,ptr,raw,65,67,0.9548607516306036
24285,ptr,raw,66,67,0.9068226524484937
24286,ptr,raw,67,67,0.0
24287,ptr,raw,68,67,0.35438451185422926
24288,ptr,raw,69,67,0.18790765089553782
24289,ptr,raw,70,67,0.9030955585464334
24290,ptr,raw,1,68,0.10798219277357904
24291,ptr,raw,2,68,0.08065017082513719
24292,ptr,raw,3,68,0.016047209856092762
24293,ptr,raw,4,68,0.1614038720364427
24294,ptr,raw,5,68,0.021016668392173102
24295,ptr,raw,6,68,0.7407599130344755
24296,ptr,raw,7,68,0.4483901024950823
24297,ptr,raw,8,68,0.5411533285019153
24298,ptr,raw,9,68,0.35728336266694277
24299,ptr,raw,10,68,0.4661973289160368
24300,ptr,raw,11,68,0.21275494357593955
24301,ptr,raw,12,68,0.7796873382337716
24302,ptr,raw,13,68,0.5548193394761363
24303,ptr,raw,14,68,0.5423956931359354
24304,ptr,raw,15,68,0.380474169168651
24305,ptr,raw,16,68,0.2044725126824723
24306,ptr,raw,17,68,0.29972046795734547
24307,ptr,raw,18,68,0.527073195983021
24308,ptr,raw,19,68,0.03799565172378093
24309,ptr,raw,20,68,0.49145874314111193
24310,ptr,raw,21,68,0.1353142147220209
24311,ptr,raw,22,68,0.7585671394554301
24312,ptr,raw,23,68,0.7420022776684958
24313,ptr,raw,24,68,0.08313490009317735
24314,ptr,raw,25,68,0.6542085101977431
24315,ptr,raw,26,68,0.2131690651206129
24316,ptr,raw,27,68,0.07029713220830314
24317,ptr,raw,28,68,0.10052800496945853
24318,ptr,raw,29,68,0.18707940780619112
24319,ptr,raw,30,68,0.44342064395900194
24320,ptr,raw,31,68,0.2520964903199089
24321,ptr,raw,32,68,0.10011388342478518
24322,ptr,raw,33,68,0.10881043586292577
24323,ptr,raw,34,68,0.5150636711874935
24324,ptr,raw,35,68,0.156020291955689
24325,ptr,raw,36,68,0.13158712081996066
24326,ptr,raw,37,68,0.19619008178900507
24327,ptr,raw,38,68,0.02308727611553991
24328,ptr,raw,39,68,0.13614245781136763
24329,ptr,raw,40,68,0.002795320426545191
24330,ptr,raw,41,68,0.4384511854229216
24331,ptr,raw,42,68,0.15519204886634227
24332,ptr,raw,43,68,0.42934051144010765
24333,ptr,raw,44,68,0.06574179521689616
24334,ptr,raw,45,68,0.1775546122787038
24335,ptr,raw,46,68,0.11626462366704628
24336,ptr,raw,47,68,0.6947924215757324
24337,ptr,raw,48,68,0.7846567967698519
24338,ptr,raw,49,68,0.6972771508437727
24339,ptr,raw,50,68,0.4003520033129724
24340,ptr,raw,51,68,0.09514442488870484
24341,ptr,raw,52,68,0.34444559478206854
24342,ptr,raw,53,68,0.625634123615281
24343,ptr,raw,54,68,0.25251061186458224
24344,ptr,raw,55,68,0.2723884460089036
24345,ptr,raw,56,68,0.4227145667253339
24346,ptr,raw,57,68,0.694378300031059
24347,ptr,raw,58,68,0.7482141008385962
24348,ptr,raw,59,68,0.13365772854332747
24349,ptr,raw,60,68,0.6202505435345274
24350,ptr,raw,61,68,0.05704524277875557
24351,ptr,raw,62,68,0.08934672326327778
24352,ptr,raw,63,68,0.09058908789729786
24353,ptr,raw,64,68,0.17134278910860337
24354,ptr,raw,65,68,0.2570659488559892
24355,ptr,raw,66,68,0.36556579356041
24356,ptr,raw,67,68,0.35438451185422926
24357,ptr,raw,68,68,0.0
24358,ptr,raw,69,68,0.11999171756910654
24359,ptr,raw,70,68,0.22145149601408012
24360,ptr,raw,1,69,0.42561341753804743
24361,ptr,raw,2,69,0.38958484315146497
24362,ptr,raw,3,69,0.03012734237498706
24363,ptr,raw,4,69,0.05083341960865514
24364,ptr,raw,5,69,0.007350657417952169
24365,ptr,raw,6,69,0.1473237395175484
24366,ptr,raw,7,69,0.40904855575111293
24367,ptr,raw,8,69,0.2798426338130241
24368,ptr,raw,9,69,0.24836939641784864
24369,ptr,raw,10,69,0.4703385443627705
24370,ptr,raw,11,69,0.5303861683404079
24371,ptr,raw,12,69,0.15146495496428203
24372,ptr,raw,13,69,0.3506574179521689
24373,ptr,raw,14,69,0.09597266797805155
24374,ptr,raw,15,69,0.4748938813541774
24375,ptr,raw,16,69,0.6028574386582461
24376,ptr,raw,17,69,0.15643441350036236
24377,ptr,raw,18,69,0.08727611553991096
24378,ptr,raw,19,69,0.03551092245574076
24379,ptr,raw,20,69,0.2790143907236774
24380,ptr,raw,21,69,0.11585050212237291
24381,ptr,raw,22,69,0.17258515374262345
24382,ptr,raw,23,69,0.2541670980432757
24383,ptr,raw,24,69,0.1150222590330262
24384,ptr,raw,25,69,0.2583083134900093
24385,ptr,raw,26,69,0.31587120819960657
24386,ptr,raw,27,69,0.1941194740656383
24387,ptr,raw,28,69,0.05290402733202195
24388,ptr,raw,29,69,0.19991717569106535
24389,ptr,raw,30,69,0.25996479966870273
24390,ptr,raw,31,69,0.5030541463919661
24391,ptr,raw,32,69,0.08644787245056425
24392,ptr,raw,33,69,0.07816544155709701
24393,ptr,raw,34,69,0.7192255927114609
24394,ptr,raw,35,69,0.1990889326017186
24395,ptr,raw,36,69,0.12827414846257376
24396,ptr,raw,37,69,0.3195983021016668
24397,ptr,raw,38,69,0.0102495082306657
24398,ptr,raw,39,69,0.09804327570141837
24399,ptr,raw,40,69,0.005280049694585361
24400,ptr,raw,41,69,0.1970183248783518
24401,ptr,raw,42,69,0.003209441971218553
24402,ptr,raw,43,69,0.3746764675432239
24403,ptr,raw,44,69,0.3162853297442799
24404,ptr,raw,45,69,0.5867066984159851
24405,ptr,raw,46,69,0.30220519722538564
24406,ptr,raw,47,69,0.2839838492597577
24407,ptr,raw,48,69,0.2918521586085516
24408,ptr,raw,49,69,0.18335231390413087
24409,ptr,raw,50,69,0.33574904234392794
24410,ptr,raw,51,69,0.8003934154674397
24411,ptr,raw,52,69,0.2856403354384512
24412,ptr,raw,53,69,0.12496117610518687
24413,ptr,raw,54,69,0.10922455740759913
24414,ptr,raw,55,69,0.22186561755875348
24415,ptr,raw,56,69,0.11543638057769955
24416,ptr,raw,57,69,0.15933326431307587
24417,ptr,raw,58,69,0.21399730820995963
24418,ptr,raw,59,69,0.09928564033543845
24419,ptr,raw,60,69,0.1427684025261414
24420,ptr,raw,61,69,0.28605445698312454
24421,ptr,raw,62,69,0.09473030334403147
24422,ptr,raw,63,69,0.06160057977016254
24423,ptr,raw,64,69,0.22310798219277359
24424,ptr,raw,65,69,0.19204886634227145
24425,ptr,raw,66,69,0.4955999585878455
24426,ptr,raw,67,69,0.18790765089553782
24427,ptr,raw,68,69,0.11999171756910654
24428,ptr,raw,69,69,0.0
24429,ptr,raw,70,69,0.17424163992131692
24430,ptr,raw,1,70,0.4682679366394037
24431,ptr,raw,2,70,0.09141733098664459
24432,ptr,raw,3,70,0.22435034682679367
24433,ptr,raw,4,70,0.30510404803809915
24434,ptr,raw,5,70,0.026814370017600165
24435,ptr,raw,6,70,0.4367946992442282
24436,ptr,raw,7,70,0.5432239362252822
24437,ptr,raw,8,70,0.4069779480277461
24438,ptr,raw,9,70,0.38710011388342475
24439,ptr,raw,10,70,0.4699244228180971
24440,ptr,raw,11,70,0.25499534113262246
24441,ptr,raw,12,70,0.20281602650377886
24442,ptr,raw,13,70,0.44010767160161507
24443,ptr,raw,14,70,0.35355626876488244
24444,ptr,raw,15,70,0.37426234599855057
24445,ptr,raw,16,70,0.17838285536805054
24446,ptr,raw,17,70,0.5693135935397039
24447,ptr,raw,18,70,0.6805052282845016
24448,ptr,raw,19,70,0.5009835386685992
24449,ptr,raw,20,70,0.643855471580909
24450,ptr,raw,21,70,0.44466300859302205
24451,ptr,raw,22,70,0.4260275390827208
24452,ptr,raw,23,70,0.9167615695206542
24453,ptr,raw,24,70,0.4819339476136246
24454,ptr,raw,25,70,0.8794906305000518
24455,ptr,raw,26,70,0.3630810642923698
24456,ptr,raw,27,70,0.23677399316699452
24457,ptr,raw,28,70,0.28232736308106426
24458,ptr,raw,29,70,0.21565379438865306
24459,ptr,raw,30,70,0.6467543223936225
24460,ptr,raw,31,70,0.95196190081789
24461,ptr,raw,32,70,0.761880111812817
24462,ptr,raw,33,70,0.05414639196604203
24463,ptr,raw,34,70,0.4417641577803085
24464,ptr,raw,35,70,0.9705973703281914
24465,ptr,raw,36,70,0.5978879801221658
24466,ptr,raw,37,70,0.9287710943161818
24467,ptr,raw,38,70,0.1688580598405632
24468,ptr,raw,39,70,0.12206232529247334
24469,ptr,raw,40,70,0.004865928149912
24470,ptr,raw,41,70,0.45046071021844913
24471,ptr,raw,42,70,0.05745936432342893
24472,ptr,raw,43,70,0.4086344342064396
24473,ptr,raw,44,70,0.07361010456569003
24474,ptr,raw,45,70,0.1419401594367947
24475,ptr,raw,46,70,0.1701004244745833
24476,ptr,raw,47,70,0.43058287607412776
24477,ptr,raw,48,70,0.551092245574076
24478,ptr,raw,49,70,0.4910446215964386
24479,ptr,raw,50,70,0.3088311419401594
24480,ptr,raw,51,70,0.11377989439900611
24481,ptr,raw,52,70,0.36432342892638986
24482,ptr,raw,53,70,0.8161300341650275
24483,ptr,raw,54,70,0.6127963557304069
24484,ptr,raw,55,70,0.5312144114297546
24485,ptr,raw,56,70,0.3982813955896055
24486,ptr,raw,57,70,0.4632984781033233
24487,ptr,raw,58,70,0.8972978569210063
24488,ptr,raw,59,70,0.6662180349932705
24489,ptr,raw,60,70,0.8712081996065845
24490,ptr,raw,61,70,0.1452531317941816
24491,ptr,raw,62,70,0.12371881147116678
24492,ptr,raw,63,70,0.1535355626876488
24493,ptr,raw,64,70,0.09183145253131794
24494,ptr,raw,65,70,0.5838078476032715
24495,ptr,raw,66,70,0.9163474479759809
24496,ptr,raw,67,70,0.9030955585464334
24497,ptr,raw,68,70,0.22145149601408012
24498,ptr,raw,69,70,0.17424163992131692
24499,ptr,raw,70,70,0.0
24500,ptr,zscore,1,1,0.0
24501,ptr,zscore,2,1,-0.5758508065600672
24502,ptr,zscore,3,1,-0.9839058679906849
24503,ptr,zscore,4,1,-1.8856789910623364
24504,ptr,zscore,5,1,-3.075754504954406
24505,ptr,zscore,6,1,-1.0897113917694665
24506,ptr,zscore,7,1,0.7083809303206056
24507,ptr,zscore,8,1,-0.6359079601155825
24508,ptr,zscore,9,1,-1.2321923826859953
24509,ptr,zscore,10,1,-0.05447914738463386
24510,ptr,zscore,11,1,0.9939083782152652
24511,ptr,zscore,12,1,-1.1132512086513449
24512,ptr,zscore,13,1,-0.14443475604924014
24513,ptr,zscore,14,1,-1.660687656463316
24514,ptr,zscore,15,1,1.4730536200254583
24515,ptr,zscore,16,1,-0.2940576068451426
24516,ptr,zscore,17,1,-0.6303790174674396
24517,ptr,zscore,18,1,-0.7844569994019811
24518,ptr,zscore,19,1,-1.5824260674694026
24519,ptr,zscore,20,1,-0.2672183339862284
24520,ptr,zscore,21,1,-0.34526615033853275
24521,ptr,zscore,22,1,-1.3383411091647281
24522,ptr,zscore,23,1,-0.2063394989767688
24523,ptr,zscore,24,1,-0.17995483134353052
24524,ptr,zscore,25,1,-0.23391191384127272
24525,ptr,zscore,26,1,0.6108183062553646
24526,ptr,zscore,27,1,0.777231391364172
24527,ptr,zscore,28,1,-0.5180194839148521
24528,ptr,zscore,29,1,0.05463682976000787
24529,ptr,zscore,30,1,-0.09907086965562868
24530,ptr,zscore,31,1,0.3144125599254367
24531,ptr,zscore,32,1,-0.06587770153356645
24532,ptr,zscore,33,1,-1.7827542178237354
24533,ptr,zscore,34,1,1.1590407897085724
24534,ptr,zscore,35,1,0.7394248492020574
24535,ptr,zscore,36,1,-0.0977115872495309
24536,ptr,zscore,37,1,0.4100544703047122
24537,ptr,zscore,38,1,-1.5230594406023414
24538,ptr,zscore,39,1,-0.5435255646699161
24539,ptr,zscore,40,1,-1.290581866277914
24540,ptr,zscore,41,1,0.06512718160930242
24541,ptr,zscore,42,1,-1.825752754127998
24542,ptr,zscore,43,1,-0.18097233099576274
24543,ptr,zscore,44,1,-0.32756149582618393
24544,ptr,zscore,45,1,-0.5589808596629061
24545,ptr,zscore,46,1,0.8482310819697184
24546,ptr,zscore,47,1,-0.1050379816686142
24547,ptr,zscore,48,1,0.2196622883246296
24548,ptr,zscore,49,1,-1.5167123320513118
24549,ptr,zscore,50,1,1.1896209986618405
24550,ptr,zscore,51,1,0.492547362250148
24551,ptr,zscore,52,1,0.2452090448574346
24552,ptr,zscore,53,1,-1.0164375239842058
24553,ptr,zscore,54,1,-0.3530667534466651
24554,ptr,zscore,55,1,1.3725973901992232
24555,ptr,zscore,56,1,0.4545533825839747
24556,ptr,zscore,57,1,-1.3322179710451068
24557,ptr,zscore,58,1,-1.0242737911817716
24558,ptr,zscore,59,1,0.3682975484513425
24559,ptr,zscore,60,1,-0.9080061687707466
24560,ptr,zscore,61,1,0.1357204842493564
24561,ptr,zscore,62,1,-0.6556883458718815
24562,ptr,zscore,63,1,-0.4469553150213947
24563,ptr,zscore,64,1,-0.13569402612532774
24564,ptr,zscore,65,1,0.4278046223827953
24565,ptr,zscore,66,1,0.9440122228823015
24566,ptr,zscore,67,1,0.8934256155286903
24567,ptr,zscore,68,1,-1.3205587902295182
24568,ptr,zscore,69,1,-0.41606484684450956
24569,ptr,zscore,70,1,-0.782524942532632
24570,ptr,zscore,1,2,-0.5758508065600672
24571,ptr,zscore,2,2,0.0
24572,ptr,zscore,3,2,-0.9347835668867494
24573,ptr,zscore,4,2,-0.3255319357071098
24574,ptr,zscore,5,2,-1.3871481417224278
24575,ptr,zscore,6,2,-0.9211918501975712
24576,ptr,zscore,7,2,-0.028511119742302173
24577,ptr,zscore,8,2,0.15152807639453658
24578,ptr,zscore,9,2,0.19725410337672628
24579,ptr,zscore,10,2,0.9845560177045923
24580,ptr,zscore,11,2,-0.08215713003626637
24581,ptr,zscore,12,2,-0.42192580825651754
24582,ptr,zscore,13,2,-0.34293272241110057
24583,ptr,zscore,14,2,-0.6622780412666502
24584,ptr,zscore,15,2,0.23763946874991435
24585,ptr,zscore,16,2,0.6902057852119474
24586,ptr,zscore,17,2,-0.8119028501153834
24587,ptr,zscore,18,2,-0.8328529935279765
24588,ptr,zscore,19,2,-0.8165900930468661
24589,ptr,zscore,20,2,-1.3187817250456249
24590,ptr,zscore,21,2,0.6931739811744566
24591,ptr,zscore,22,2,-0.6813823865161653
24592,ptr,zscore,23,2,-0.6339521477629073
24593,ptr,zscore,24,2,-0.9579156275055176
24594,ptr,zscore,25,2,-0.3082317411557538
24595,ptr,zscore,26,2,0.04278171620727905
24596,ptr,zscore,27,2,-0.7300578517028227
24597,ptr,zscore,28,2,0.9405318229688538
24598,ptr,zscore,29,2,0.4323047929384035
24599,ptr,zscore,30,2,-0.08659670063167078
24600,ptr,zscore,31,2,-0.37946751877733575
24601,ptr,zscore,32,2,-0.3819928258462292
24602,ptr,zscore,33,2,-1.0285975385594284
24603,ptr,zscore,34,2,0.008028332025244563
24604,ptr,zscore,35,2,-1.071319416026301
