,Dataset1,Dataset2,Sxfm,Dxfm,Effect.Batch,pvalue.Batch,Effect.Sex,pvalue.Sex,Effect.Age,pvalue.Age
1103,IACAS,MPG1,raw,combat,-0.07237828491451387,1.0,0.07417198779068807,0.008458372932593038,0.05495542438078703,0.020177938955502888
1104,IACAS,IPCAS2,raw,raw,0.4792381507801111,3.681576575392749e-15,0.022853728669998193,0.0482165054131819,0.4505145195449547,2.349394637447677e-14
1105,IACAS,IPCAS2,raw,ptr,-0.12035174276933791,1.0,0.034889717858714135,0.019782414119993458,-0.09388057921932132,1.0
1106,IACAS,IPCAS2,raw,zscore,-0.10765021663899549,1.0,0.034483769497688846,0.020375432158804385,-0.08022738446152647,1.0
1107,IACAS,IPCAS2,raw,combat,-0.04579970710236353,1.0,0.029023074445638744,0.030410589836068848,-0.023775764862193908,1.0
1108,IACAS,SWU1,raw,raw,0.42330238832330624,9.476437319376663e-13,0.043602275423151995,0.01317790611468232,0.21171810010128322,3.4448418477233476e-07
1109,IACAS,SWU1,raw,ptr,-0.122101464839689,1.0,0.03033221569296475,0.03236229305939684,0.0011428983300960061,0.286740635935648
1110,IACAS,SWU1,raw,zscore,-0.10960674025249845,1.0,0.035661729762810956,0.0224820959402549,0.014294107676596512,0.10118888466357331
1111,IACAS,SWU1,raw,combat,-0.04621352826971683,1.0,0.03449786711111826,0.024332877127653026,0.042315146077050184,0.014361230977424881
1112,IACAS,UM,raw,raw,0.4826435475671823,5.182045277038949e-25,0.031154159689319803,0.005159232088806129,0.47333326437881246,1.4499997775376579e-24
1113,IACAS,UM,raw,ptr,-0.07950631287058121,1.0,0.016762901169553292,0.03067471495952666,-0.06380364805593582,1.0
1114,IACAS,UM,raw,zscore,-0.06892812840810747,1.0,0.017947129812828522,0.026387881509087864,-0.052668872288867505,1.0
1115,IACAS,UM,raw,combat,-0.03587833854974579,1.0,0.01866002032446234,0.024112191278874085,-0.01991321475959052,1.0
1116,MRNTRT,SWU2,raw,raw,0.1952352432486595,9.234515274907112e-08,0.05078500446672668,0.004280818492804589,0.08791987425407592,0.00025206707471772097
1117,MRNTRT,SWU2,raw,ptr,-0.09677751067240924,1.0,0.03863321725151495,0.011112211179263823,0.04566688638391321,0.0063824246050487995
1118,MRNTRT,SWU2,raw,zscore,-0.0855960866153737,1.0,0.03933060643932331,0.010514294636288569,0.045348975642135594,0.006543431790873678
1119,MRNTRT,SWU2,raw,combat,-0.03599711421297558,1.0,0.04227957284915138,0.008328591750538425,0.05623541082675141,0.0028064833173946473
1120,MRNTRT,SWU3,raw,raw,0.2691773010430439,1.30851246232976e-09,0.05817505317260325,0.00311768879161575,0.08773830506137252,0.0003717296304759052
1121,MRNTRT,SWU3,raw,ptr,-0.09465102634234926,1.0,0.04670422764836157,0.007243138105129242,0.04724188866519404,0.006960355345457072
1122,MRNTRT,SWU3,raw,zscore,-0.08412675543683165,1.0,0.044915776344556395,0.00827117489104753,0.04764299091688252,0.006756760258271996
1123,MRNTRT,SWU3,raw,combat,-0.034523620679663566,1.0,0.053206947238924614,0.004484237884989086,0.054904348115605656,0.003959537548589796
1124,MRNTRT,MPG1,raw,raw,0.9728259107118121,7.13487099604935e-25,-0.007199975901051961,0.6372153220438626,0.08955503022448244,0.0010877278560429576
1125,MRNTRT,MPG1,raw,ptr,0.8562810852528904,4.1066660235764107e-22,-0.00023380141532634851,0.3234985300351312,0.09420665646848436,0.0008293733653049698
1126,MRNTRT,MPG1,raw,zscore,0.0035729190235597153,0.23910290727671102,0.036713194112472876,0.025864941744747023,0.06686284580759425,0.004140410098348825
1127,MRNTRT,MPG1,raw,combat,-0.04778297658178177,1.0,0.04332966444281513,0.017163243472911788,0.05637496672478075,0.007758030957537513
1128,MRNTRT,IPCAS2,raw,raw,0.44088867003100973,8.29665828947976e-17,0.041675890178576834,0.00630933136286132,0.23376938349206333,1.0475740900180962e-09
1129,MRNTRT,IPCAS2,raw,ptr,-0.0945660942151988,1.0,0.028275258310542232,0.020337787589760944,-0.003442253427403747,0.49462455144275275
1130,MRNTRT,IPCAS2,raw,zscore,-0.0852502212222524,1.0,0.027857271086129697,0.021107712490638923,0.00013485875599237175,0.3123048853448809
1131,MRNTRT,IPCAS2,raw,combat,-0.03642572424591223,1.0,0.03247897719565976,0.014030978659598082,0.021880342813578674,0.036119515774209916
1132,MRNTRT,SWU1,raw,raw,0.34244938920065987,9.247845994275038e-13,0.08139152168548137,0.00033155156539150306,0.09634870376653429,0.00010376639579569968
1133,MRNTRT,SWU1,raw,ptr,-0.09544815350421959,1.0,0.06305382087634583,0.0013999525596672746,0.052878900327355746,0.003146828987342561
1134,MRNTRT,SWU1,raw,zscore,-0.08639723690992271,1.0,0.06314185791292751,0.001390229602236296,0.054317330090211044,0.002804736371956256
1135,MRNTRT,SWU1,raw,combat,-0.035194184455270554,1.0,0.06870134924213807,0.0008962995135461721,0.06030237503384776,0.0017411880314788992
1136,MRNTRT,UM,raw,raw,0.42842428989325176,4.872991241952482e-25,0.04795264276355231,0.0003385083202521158,0.4117959828367386,3.872751352793314e-24
1137,MRNTRT,UM,raw,ptr,-0.06708961703484248,1.0,0.02948694862033937,0.004001186832635712,-0.04823063776528206,1.0
1138,MRNTRT,UM,raw,zscore,-0.05956331407156566,1.0,0.02829430877996025,0.004707034976477258,-0.04125421291576713,1.0
1139,MRNTRT,UM,raw,combat,-0.0323731477266484,1.0,0.03018190911917292,0.003640549498785731,-0.012997867688710354,1.0
1140,SWU2,SWU3,raw,raw,0.09744785787896712,0.001045735448079114,0.05065804944140464,0.013782392509262546,0.06598711405523935,0.005841003183018139
1141,SWU2,SWU3,raw,ptr,-0.12417900274579156,1.0,0.05695251775719514,0.009667001597824229,0.06781285566335152,0.005279021773278376
1142,SWU2,SWU3,raw,zscore,-0.10997868796405717,1.0,0.06051651668420629,0.007919219709451778,0.06886303811840429,0.004981055645174631
1143,SWU2,SWU3,raw,combat,-0.039606310222199306,1.0,0.055760469280798246,0.01033601891006041,0.06915770024264073,0.004900571732866809
1144,SWU2,MPG1,raw,raw,0.9749838189648561,7.336891545505274e-18,0.027851524630899748,0.07882980711793207,0.4879917201607617,8.687213316549388e-10
1145,SWU2,MPG1,raw,ptr,0.8692424077893237,4.088245567868424e-16,0.024044676030540404,0.0940675358661684,0.4121581926115986,1.613287447072463e-08
1146,SWU2,MPG1,raw,zscore,-0.012008100561868363,0.7525599299838667,0.008961648721485898,0.19597432980482496,-0.00838716428585089,0.5424799929381803
1147,SWU2,MPG1,raw,combat,-0.07539138479095425,1.0,0.01454143203117491,0.1482071346121724,-0.03681729995409304,1.0
1148,SWU2,IPCAS2,raw,raw,0.2893518912496641,1.6908309735604807e-09,0.02995509306982493,0.0309718664317181,0.2834293271817983,2.449918521480759e-09
1149,SWU2,IPCAS2,raw,ptr,-0.12241436147160492,1.0,0.04434464013537687,0.011347646951194338,-0.10509805142923767,1.0
1150,SWU2,IPCAS2,raw,zscore,-0.1101673737446649,1.0,0.050302108926395826,0.007551538698225799,-0.09285331884344236,1.0
1151,SWU2,IPCAS2,raw,combat,-0.0421570813392907,1.0,0.0407842134566612,0.014504536657718373,-0.029746825343483822,1.0
1152,SWU2,SWU1,raw,raw,0.15214902657279972,1.996279139918796e-05,0.10032935150134682,0.0004440165357117566,0.0550994722846995,0.007184551331104026
1153,SWU2,SWU1,raw,ptr,-0.12327902096241077,1.0,0.09624160564553746,0.000568832626179904,0.0437973108290931,0.014724834416878742
1154,SWU2,SWU1,raw,zscore,-0.11146571054557985,1.0,0.11202301935778433,0.0002192347586725395,0.04647003100211324,0.01241152604428687
1155,SWU2,SWU1,raw,combat,-0.04350008120542009,1.0,0.10641661670420778,0.0003073473277789779,0.04979780380007681,0.010043573267954693
1156,SWU2,UM,raw,raw,0.5082132601734553,1.1073475805577616e-25,0.027902944746527963,0.00828305338551398,0.5046240006170429,1.6314485242147796e-25
1157,SWU2,UM,raw,ptr,-0.08100201430233327,1.0,0.036617254289510875,0.002953308045588963,-0.06941480856268689,1.0
1158,SWU2,UM,raw,zscore,-0.07127052406369515,1.0,0.03825642054242255,0.0024375683434027704,-0.05958063350552401,1.0
1159,SWU2,UM,raw,combat,-0.040841090631104686,1.0,0.039177397704821634,0.0021889182591006227,-0.02890937299196563,1.0
1160,SWU3,MPG1,raw,raw,0.97393589092806,3.9646189994021286e-16,0.016921977250485595,0.14408576156744488,0.5738404266252755,3.3703193941522516e-10
1161,SWU3,MPG1,raw,ptr,0.8515591143860225,2.5496066747230216e-14,0.009885407697710074,0.19729006095671964,0.4588114649400135,1.7622103313613823e-08
1162,SWU3,MPG1,raw,zscore,-0.01440357943581694,0.851679129049988,0.02789555840393441,0.09030082670177045,0.010976400037494444,0.18772034318630887
1163,SWU3,MPG1,raw,combat,-0.07479147242204695,1.0,0.0248070783472553,0.10276664070760089,-0.026949650335147162,1.0
1164,SWU3,IPCAS2,raw,raw,0.13253720632522917,5.979155036193089e-05,0.04567585563531364,0.012724267873657583,0.1522894130038785,1.82761433066055e-05
1165,SWU3,IPCAS2,raw,ptr,-0.1150664126610419,1.0,0.0552463499947906,0.006902818536035627,-0.09039766923528045,1.0
1166,SWU3,IPCAS2,raw,zscore,-0.10448353365370776,1.0,0.05609782430751291,0.0065399899278298585,-0.08020347439660203,1.0
1167,SWU3,IPCAS2,raw,combat,-0.03694088483457138,1.0,0.04946973422344685,0.009973914166158653,-0.013497068558040833,1.0
1168,SWU3,SWU1,raw,raw,0.12153460923301197,0.00020758675459271804,0.11570754014979619,0.00028762794885217857,0.09287468469334843,0.0010417558565021952
1169,SWU3,SWU1,raw,ptr,-0.11642699496138614,1.0,0.12897584454908673,0.00013703569452432033,0.05911179183525071,0.0072630374438044055
1170,SWU3,SWU1,raw,zscore,-0.10610731395824131,1.0,0.13287569311479738,0.00011028415573872818,0.058387106269436995,0.0075777414842342575
1171,SWU3,SWU1,raw,combat,-0.03817907604072827,1.0,0.12159968482301536,0.00020683304757645768,0.0688994772805228,0.0041102736829004
1172,SWU3,UM,raw,raw,0.5198469109606213,2.5704533292025295e-25,0.03229017328056416,0.005671646747605713,0.5157573845739324,3.93199233064491e-25
1173,SWU3,UM,raw,ptr,-0.07812691277648964,1.0,0.04653839453037014,0.0011389121672871723,-0.0648326766334013,1.0
1174,SWU3,UM,raw,zscore,-0.069056311603156,1.0,0.045319192120190734,0.001304778428827669,-0.05574051323696701,1.0
1175,SWU3,UM,raw,combat,-0.0398439802906589,1.0,0.04625119660711634,0.001175955172639517,-0.02605026636369471,1.0
1176,MPG1,IPCAS2,raw,raw,0.9790654051208469,6.107997767857785e-21,0.01680581733438024,0.11415632242161364,0.9427425536046516,3.131950411910993e-20
1177,MPG1,IPCAS2,raw,ptr,0.8779408515134807,5.795657316306303e-19,0.016257516023834843,0.11775580301299077,0.8488190348087952,2.152633159628736e-18
1178,MPG1,IPCAS2,raw,zscore,-0.0025622958446759824,0.3796127293657011,0.005972854985855517,0.2158748561307785,-0.00528231740423435,0.46665994200377425
1179,MPG1,IPCAS2,raw,combat,-0.07044401748709009,1.0,0.0035316655060634145,0.2516143021561515,-0.06515645085629083,1.0
1180,MPG1,SWU1,raw,raw,0.9781090273127183,5.476276897405606e-19,0.041279601063059654,0.038059342860286526,0.3705086054004792,3.105132171892894e-08
1181,MPG1,SWU1,raw,ptr,0.8719529312961429,4.0420511850424005e-17,0.054925854018711,0.020205309724641872,0.3281583164216396,1.7852885897941584e-07
1182,MPG1,SWU1,raw,zscore,-0.0064964813292920425,0.4882948392321127,0.06539789068364585,0.012547391190314462,0.02671732815217551,0.07651633735125443
1183,MPG1,SWU1,raw,combat,-0.07363091450663964,1.0,0.06307334236116258,0.013938883498202196,0.007495078383538341,0.20595901683719578
1184,MPG1,UM,raw,raw,0.9758608797056286,1.5948768811226303e-40,0.03094646514223676,0.010190375467488843,0.8540809846548342,1.0412509928693594e-35
1185,MPG1,UM,raw,ptr,0.8527412304750078,1.1763786612993105e-35,0.030949908877977855,0.010186808746240965,0.752740600139213,1.0653214364232662e-31
1186,MPG1,UM,raw,zscore,0.011621977498353881,0.07812042788082002,0.01961606197222801,0.032908996265287684,0.03350082699095559,0.00786635802959658
1187,MPG1,UM,raw,combat,-0.026143489332427914,1.0,0.019891153709217315,0.03196638398663865,0.0019098112198625346,0.2460354988008585
1188,IPCAS2,SWU1,raw,raw,0.20916082323416335,1.5202652334326715e-07,0.077236339481233,0.001010070228204445,0.20945146335209103,1.491528667801761e-07
1189,IPCAS2,SWU1,raw,ptr,-0.11445391940359492,1.0,0.09479207894578959,0.00030513708442580237,-0.09333550660897592,1.0
1190,IPCAS2,SWU1,raw,zscore,-0.1062956964270221,1.0,0.09795261737454,0.00024631793163225953,-0.08496071317712772,1.0
1191,IPCAS2,SWU1,raw,combat,-0.03834729307454484,1.0,0.08694469483789119,0.0005201579532280754,-0.02193421677826084,1.0
1192,IPCAS2,UM,raw,raw,0.6709876348839144,2.3332832926786525e-35,0.020281561791073478,0.017714188624794267,0.6695951440545825,2.7374842345783977e-35
1193,IPCAS2,UM,raw,ptr,-0.07854275011610937,1.0,0.040180635276931276,0.0014342841357230436,-0.07094178772953648,1.0
1194,IPCAS2,UM,raw,zscore,-0.07084768951242218,1.0,0.038138755683990465,0.0018470611249556134,-0.06296733229519681,1.0
1195,IPCAS2,UM,raw,combat,-0.04491564661009731,1.0,0.03803889984326329,0.0018700903578162645,-0.03660417041919362,1.0
1196,SWU1,UM,raw,raw,0.5852591845733258,6.219639835122654e-30,0.03711505512897184,0.002516996420561194,0.5814254933215707,9.494501741755834e-30
1197,SWU1,UM,raw,ptr,-0.07880665715373508,1.0,0.05963633375514856,0.0001770361740581318,-0.06745822992180471,1.0
1198,SWU1,UM,raw,zscore,-0.0712507845100932,1.0,0.058870418932487345,0.00019355681639429982,-0.059534342792611335,1.0
1199,SWU1,UM,raw,combat,-0.041489896771149885,1.0,0.05853672191480466,0.00020123227528295664,-0.029548870388145188,1.0
1200,UPSM1,BNU1,ptr,raw,0.41269408116261524,1.096345390362778e-31,0.01597854361977492,0.012259698623495007,0.3537496089558838,1.9793572701381142e-27
1201,UPSM1,BNU1,ptr,ptr,-0.050396599084155266,1.0,0.02319549626031992,0.0032625212904572416,-0.0051656859724295125,1.0
1202,UPSM1,BNU1,ptr,zscore,-0.05323431670620001,1.0,0.023014223429285424,0.003371439083944055,-0.00716044667995552,1.0
1203,UPSM1,BNU1,ptr,combat,-0.037277793549913125,1.0,0.02167302691760875,0.004301135139892596,0.0096688968495932,0.04064544861930357
1204,UPSM1,HNU1,ptr,raw,0.49258033948474167,6.079107486203795e-59,0.045197831866125415,5.868867916697673e-07,0.4784932270796489,2.578258810093886e-57
1205,UPSM1,HNU1,ptr,ptr,-0.025912037559736097,1.0,0.06156030716734165,6.676087519838502e-09,0.02323588705013131,0.00026328849912615184
1206,UPSM1,HNU1,ptr,zscore,-0.02735601211966155,1.0,0.05985659782803519,1.0621777135690005e-08,0.022589833913540285,0.000316080752229595
1207,UPSM1,HNU1,ptr,combat,-0.021262309036394377,1.0,0.0582893288083529,1.6287428836891196e-08,0.029629092757344752,4.370216347073973e-05
1208,UPSM1,IBATRT,ptr,raw,0.13917804292200098,2.5791295926361864e-10,0.02574755684880451,0.004167586017747336,0.13894262568938923,2.6676520834937465e-10
1209,UPSM1,IBATRT,ptr,ptr,-0.0552952224895395,1.0,0.02931796180416715,0.00240824352869046,0.009162575899151454,0.05899121700878356
1210,UPSM1,IBATRT,ptr,zscore,-0.05752167601772056,1.0,0.028527135330407054,0.0027181807493499546,0.007797727613951799,0.0743914412637345
1211,UPSM1,IBATRT,ptr,combat,-0.03445601336930006,1.0,0.02716277226835689,0.0033513531816811762,0.025018033824300713,0.004664708821256244
1212,UPSM1,IPCAS1,ptr,raw,0.2895474575235155,3.031161835537111e-20,0.04268144112486856,0.0002546449393407678,0.21148240111576364,2.904816718583525e-15
1213,UPSM1,IPCAS1,ptr,ptr,-0.05668540420376752,1.0,0.029573168827863018,0.0019711393481771054,0.017056150481492324,0.01474834706691275
1214,UPSM1,IPCAS1,ptr,zscore,-0.05901732751393139,1.0,0.029419814493288902,0.0020194788370356703,0.01597930150796599,0.0176154165085343
1215,UPSM1,IPCAS1,ptr,combat,-0.03845230147972416,1.0,0.031123709521290704,0.0015435626756442754,0.03351430447917576,0.001060324681007528
1216,UPSM1,Utah1,ptr,raw,0.15436565684603482,2.5034668203192862e-11,0.04377374508261824,0.00025922365735118314,0.098604058550628,7.998865522948749e-08
1217,UPSM1,Utah1,ptr,ptr,-0.05800118356514771,1.0,0.012990412954640448,0.030813977641282957,0.04886705421369167,0.00012077740838188176
1218,UPSM1,Utah1,ptr,zscore,-0.059744677971808276,1.0,0.012301125908983645,0.034516853015525144,0.047437941396990764,0.00014957902032263512
1219,UPSM1,Utah1,ptr,combat,-0.03458831778535878,1.0,0.015524969598724889,0.02039175819272664,0.055811099375370224,4.289630743835429e-05
1220,UPSM1,SWU4,ptr,raw,0.3963488119780076,3.631929964578915e-62,0.020595038250228223,9.007359383080476e-05,0.310263194044299,4.1992728479824004e-49
1221,UPSM1,SWU4,ptr,ptr,-0.021277391515020557,1.0,0.02737367545647463,7.536159459396535e-06,-0.0035153134205678674,1.0
1222,UPSM1,SWU4,ptr,zscore,-0.023013802440133128,1.0,0.026558153706906507,1.0142065201435077e-05,-0.004800761403670197,1.0
1223,UPSM1,SWU4,ptr,combat,-0.017985800394236175,1.0,0.025278591077852283,1.6173730668618602e-05,0.0007777555942392443,0.21442174590665675
1224,UPSM1,UWM,ptr,raw,0.34714361008473327,3.7814971712884123e-23,0.023136409134382526,0.006245066154982584,0.3031528925476775,1.9092125362334747e-20
1225,UPSM1,UWM,ptr,ptr,-0.057444841054041046,1.0,0.02955387476782537,0.002322919160881015,0.004062526947587227,0.14373525467579062
1226,UPSM1,UWM,ptr,zscore,-0.059956837366252326,1.0,0.02888214678914285,0.0025743264940352507,0.002379570795281565,0.19675756336073638
1227,UPSM1,UWM,ptr,combat,-0.042079751633546325,1.0,0.02796630729204604,0.0029622648977373346,0.021052138014241866,0.008645657146931645
1228,UPSM1,BNU2,ptr,raw,0.06807105519246073,3.1302349156587526e-05,0.025065168565077126,0.008080072504897503,0.0930415715175617,1.3645661122600505e-06
1229,UPSM1,BNU2,ptr,ptr,-0.07184653310985994,1.0,0.02872700431581919,0.004958586316064172,0.05618055411776186,0.00014140516010849452
1230,UPSM1,BNU2,ptr,zscore,-0.07134510296969056,1.0,0.027539908344980518,0.005805906981791588,0.05638363996272418,0.0001377935050145574
1231,UPSM1,BNU2,ptr,combat,-0.04782349698727134,1.0,0.026147411304495303,0.006990615250434391,0.06541773761266584,4.377506728312162e-05
1232,UPSM1,BNU3,ptr,raw,0.2547881994743058,2.34425873980541e-17,0.01948779363238887,0.011299434461850784,0.21098822394185873,1.1304745126466144e-14
1233,UPSM1,BNU3,ptr,ptr,-0.05933641874176826,1.0,0.024603393869483375,0.0051109858373023665,0.010880716541075006,0.04483489372418938
1234,UPSM1,BNU3,ptr,zscore,-0.06140767171835373,1.0,0.023624305388489836,0.005942828484833132,0.009726608898632716,0.054282278127133335
1235,UPSM1,BNU3,ptr,combat,-0.039503123093693956,1.0,0.022717460773479456,0.006836412252735883,0.029449938797833496,0.002437290038019544
1236,UPSM1,NYU1,ptr,raw,0.1962035017153224,6.184217676152714e-15,0.027083397012915896,0.0023415725894588985,0.19648594182599788,5.919443803682295e-15
1237,UPSM1,NYU1,ptr,ptr,-0.054923361846307674,1.0,0.026670353040001826,0.0025083980329853933,-0.010970004401841411,1.0
1238,UPSM1,NYU1,ptr,zscore,-0.05743921466713074,1.0,0.02614305841848586,0.0027390345660417907,-0.012552383315856326,1.0
1239,UPSM1,NYU1,ptr,combat,-0.03418784321255757,1.0,0.025934281379860674,0.0028362012695244765,0.010277152589961331,0.042016695448017595
1240,UPSM1,XHCUMS,ptr,raw,0.20605615604784486,2.0566827211623005e-17,0.029595135161018152,0.0008134362011737818,0.20998412162207883,1.0350486276994979e-17
1241,UPSM1,XHCUMS,ptr,ptr,-0.04767509352850327,1.0,0.033578161268946256,0.0003889662287206729,-0.03673809781220182,1.0
1242,UPSM1,XHCUMS,ptr,zscore,-0.04996378740662701,1.0,0.03265918632834253,0.0004609352637757955,-0.03900987888610845,1.0
1243,UPSM1,XHCUMS,ptr,combat,-0.029570695301169764,1.0,0.030785328886435988,0.0006521348846609931,-0.01878664498411387,1.0
1244,UPSM1,IPCAS5,ptr,raw,0.2318123034235102,9.572388709799709e-16,0.035547958936816615,0.0010483636054697675,0.14614958580541823,1.4876528458235202e-10
1245,UPSM1,IPCAS5,ptr,ptr,-0.0563854328251388,1.0,0.014068940869422902,0.02756787477658283,0.0394571100877183,0.0005887395035047829
1246,UPSM1,IPCAS5,ptr,zscore,-0.05827658210304886,1.0,0.013590514921828589,0.02974791492767559,0.039302705551726026,0.0006022722247880435
1247,UPSM1,IPCAS5,ptr,combat,-0.03682602210218455,1.0,0.011913373595975899,0.03892209844583761,0.05541026056466013,5.752576868016595e-05
1248,UPSM1,IPCAS6,ptr,raw,0.34587375501038453,1.4905830045965722e-21,0.04048658632952475,0.0006861060794915499,0.2334076505247502,4.0283654689994534e-15
1249,UPSM1,IPCAS6,ptr,ptr,-0.05887523124888569,1.0,0.04698687633839657,0.0002774823196875167,0.04322721809321282,0.0004679898106896758
1250,UPSM1,IPCAS6,ptr,zscore,-0.06125111559123982,1.0,0.04630915675970248,0.0003048461129717339,0.040977897898702174,0.0006405590523057554
1251,UPSM1,IPCAS6,ptr,combat,-0.04238812771183766,1.0,0.04545826770835979,0.0003430896280728696,0.05184426283202927,0.00014169256617680505
1252,UPSM1,JHNU,ptr,raw,0.30774407253069724,2.1033834195912485e-21,0.02052639033699263,0.008369501518847775,0.25290500160905294,6.5675946842763675e-18
1253,UPSM1,JHNU,ptr,ptr,-0.054435123844744165,1.0,0.02955452351391658,0.0019769534114711376,0.00709721671546229,0.08033096569471915
1254,UPSM1,JHNU,ptr,zscore,-0.05718246507340444,1.0,0.027878544705693394,0.0025774577359071894,0.004821840290273155,0.12146457007011
1255,UPSM1,JHNU,ptr,combat,-0.038020826683155165,1.0,0.025003536920901903,0.004072898030441791,0.02170648774507466,0.006915133271264316
1256,UPSM1,IPCAS8,ptr,raw,0.14579955660366012,5.99000693702511e-10,0.022924898166339514,0.008771481016024778,0.159817274936104,9.541523558806369e-11
1257,UPSM1,IPCAS8,ptr,ptr,-0.063176663038013,1.0,0.024799744757481246,0.006710997305877598,-0.04167732112143733,1.0
1258,UPSM1,IPCAS8,ptr,zscore,-0.06531570904268608,1.0,0.024227959667877105,0.007280786677149015,-0.0436486451600732,1.0
1259,UPSM1,IPCAS8,ptr,combat,-0.042851352907316786,1.0,0.023163831425891762,0.008476449238722,-0.02131826036620091,1.0
1260,UPSM1,LMU3,ptr,raw,0.1368318261346486,3.6104601273974055e-10,0.02068243558039145,0.00916143662960829,0.14553278809791,1.037657256207799e-10
1261,UPSM1,LMU3,ptr,ptr,-0.05986932771921372,1.0,0.022617398884537305,0.0067704797961394845,-0.049578585262580445,1.0
1262,UPSM1,LMU3,ptr,zscore,-0.0623457840392712,1.0,0.022739360841724066,0.0066430893589611555,-0.052088482533642,1.0
1263,UPSM1,LMU3,ptr,combat,-0.038792007788973334,1.0,0.021064430057712785,0.008629028120996375,-0.028201223471511987,1.0
1264,UPSM1,IACAS,ptr,raw,0.29364451923254725,1.9281752454442375e-20,0.02197890362530621,0.006699180288383808,0.27218431549674194,4.444282574180003e-19
1265,UPSM1,IACAS,ptr,ptr,-0.0557402350539955,1.0,0.026313184215580526,0.003353315312968739,-0.005186277680913573,1.0
1266,UPSM1,IACAS,ptr,zscore,-0.0579924050106352,1.0,0.025228710919706545,0.003983990433642082,-0.006766749677887606,1.0
1267,UPSM1,IACAS,ptr,combat,-0.03740298152414589,1.0,0.02443897333326825,0.0045181725483061635,0.015561184147692359,0.019047141838089046
1268,UPSM1,MRNTRT,ptr,raw,0.10863868927619026,2.6323676531984503e-09,0.02620914347684604,0.0022811823799380065,0.10169067408475566,8.16276673277236e-09
1269,UPSM1,MRNTRT,ptr,ptr,-0.049104380910546364,1.0,0.028444555462421358,0.0015510829121674677,0.03397622668980524,0.0006017798027778351
1270,UPSM1,MRNTRT,ptr,zscore,-0.05124020898269197,1.0,0.027646126024600485,0.0017797952355716555,0.033458064395874294,0.0006573209306287419
1271,UPSM1,MRNTRT,ptr,combat,-0.027481820890229124,1.0,0.027148069871193548,0.0019394916585881378,0.04568062309509973,8.334946093055962e-05
1272,UPSM1,SWU2,ptr,raw,0.2314197539100861,3.1243470174675367e-16,0.03497670193947145,0.000944468615520486,0.18315064155235974,3.310475992907345e-13
1273,UPSM1,SWU2,ptr,ptr,-0.056804620133220365,1.0,0.02607707581409668,0.0037400734469651897,0.018061831400749937,0.013293994303824577
1274,UPSM1,SWU2,ptr,zscore,-0.059023612474200196,1.0,0.026109114327359465,0.003721401556834313,0.01684061950384063,0.01618433023175737
1275,UPSM1,SWU2,ptr,combat,-0.03754029657150745,1.0,0.027465659504642987,0.003011897163297909,0.035606111605987194,0.0008576467399529838
1276,UPSM1,SWU3,ptr,raw,0.2819525623224868,6.807243951584327e-19,0.037291030436155094,0.0007782818092709985,0.18749759330377402,3.7895148193724806e-13
1277,UPSM1,SWU3,ptr,ptr,-0.05681614638320268,1.0,0.030278018840231246,0.0022216777638337454,0.02827937756243325,0.0030038832801438445
1278,UPSM1,SWU3,ptr,zscore,-0.0588354733455747,1.0,0.030225873659381595,0.0022391928887840824,0.027548392575765693,0.003355440536459797
1279,UPSM1,SWU3,ptr,combat,-0.038952139804389,1.0,0.03137706961592705,0.0018831632028420535,0.04274652776744163,0.000346982376441846
1280,UPSM1,MPG1,ptr,raw,0.9078406661812976,1.0524801837220665e-51,0.003967159313855107,0.15774023512265795,0.4415533194702446,3.8932314437589854e-26
1281,UPSM1,MPG1,ptr,ptr,0.8505495657139202,1.4413594349577846e-48,0.006887329194767609,0.09855826958241153,0.41977128692151194,6.140597555966177e-25
1282,UPSM1,MPG1,ptr,zscore,0.004058823502222092,0.15536549008809983,0.02560348760790865,0.006427110601982181,0.05567136319953874,0.0001090309319580375
1283,UPSM1,MPG1,ptr,combat,0.0005785227350481545,0.284554280751495,0.024373894040232585,0.007632028847331506,0.05483338215917255,0.00012189256745072588
1284,UPSM1,IPCAS2,ptr,raw,0.3890574060929523,2.9601799541409203e-27,0.03335892512112838,0.0009406143606054527,0.07937083933812288,6.865527215465903e-07
1285,UPSM1,IPCAS2,ptr,ptr,-0.055145098853968066,1.0,0.024759114414090105,0.0037974497243552525,0.05515427135009962,2.9714889487959874e-05
1286,UPSM1,IPCAS2,ptr,zscore,-0.058380075383025976,1.0,0.02477382215767461,0.003788303169487325,0.054190889826198255,3.456122007683915e-05
1287,UPSM1,IPCAS2,ptr,combat,-0.0408407996428741,1.0,0.02546770933245697,0.0033812959531504248,0.053718471701860865,3.722060450488944e-05
1288,UPSM1,SWU1,ptr,raw,0.25070535445174247,1.0301699713746343e-17,0.043106585961416075,0.00024398925594607877,0.21234671498442492,2.8488634112397905e-15
1289,UPSM1,SWU1,ptr,ptr,-0.056136559637163026,1.0,0.029150123377958203,0.0021411881857170616,0.013727233111922327,0.025832876290890743
1290,UPSM1,SWU1,ptr,zscore,-0.05844527763437709,1.0,0.028796910879938978,0.0022638075672546053,0.012406741874999256,0.03224265205357154
1291,UPSM1,SWU1,ptr,combat,-0.03710481756513099,1.0,0.03145536875246863,0.001490274471052249,0.03376794693758207,0.0010377698993966828
